DIV;DATE;HOUR;HOME;AWAY;RH;RA;STATUS;MD;REGNUMBERHOME;REGNUMBERAWAY
1;03/09/2016;18:00;S.V.V. Damme ;VV Westkapelle ;1;1;;1;08143;09238
1;04/09/2016;15:00;K. SV Rumbeke ;K. WS Adinkerke ;1;1;;1;05181;02521
1;04/09/2016;15:00;K. VC Wingene ;K. SKV Zwevezele A;1;2;;1;05216;06039
1;04/09/2016;15:00;K.S.K. Oostnieuwkerke ;K.V.C.S.V. Oostkamp ;0;2;;1;06440;05956
1;04/09/2016;15:00;K. Sassp. Boezinge ;K.S.C. Wielsbeke ;1;1;;1;05544;06381
1;04/09/2016;15:00;K.R.C. Waregem ;K. WS Lauwe ;2;4;;1;03302;00535
1;04/09/2016;15:00;RC Lauwe ;S.V.D. Kortemark ;6;2;;1;04196;05935
1;04/09/2016;15:00;K. VV Oostduinkerke ;S.K. Eernegem ;2;1;;1;03841;02777
1;10/09/2016;18:00;VV Westkapelle ;K. Sassp. Boezinge ;0;3;;2;09238;05544
1;10/09/2016;19:00;K. SKV Zwevezele A;K. SV Rumbeke ;3;0;;2;06039;05181
1;11/09/2016;15:00;S.K. Eernegem ;K. VC Wingene ;0;1;;2;02777;05216
1;11/09/2016;15:00;S.V.D. Kortemark ;K.R.C. Waregem ;4;3;;2;05935;03302
1;11/09/2016;15:00;K. WS Adinkerke ;S.V.V. Damme ;1;1;;2;02521;08143
1;11/09/2016;15:00;K.S.C. Wielsbeke ;RC Lauwe ;1;2;;2;06381;04196
1;11/09/2016;15:00;K.V.C.S.V. Oostkamp ;K. VV Oostduinkerke ;0;0;;2;05956;03841
1;11/09/2016;15:00;K. WS Lauwe ;K.S.K. Oostnieuwkerke ;3;1;;2;00535;06440
1;17/09/2016;17:00;S.V.V. Damme ;K. SKV Zwevezele A;0;0;;3;08143;06039
1;17/09/2016;18:30;K.S.K. Oostnieuwkerke ;S.V.D. Kortemark ;0;1;;3;06440;05935
1;17/09/2016;19:00;K. SV Rumbeke ;S.K. Eernegem ;1;2;;3;05181;02777
1;18/09/2016;15:00;K. VC Wingene ;K.V.C.S.V. Oostkamp ;2;0;;3;05216;05956
1;18/09/2016;15:00;K.S.C. Wielsbeke ;VV Westkapelle ;1;1;;3;06381;09238
1;18/09/2016;15:00;RC Lauwe ;K.R.C. Waregem ;1;5;;3;04196;03302
1;18/09/2016;15:00;K. VV Oostduinkerke ;K. WS Lauwe ;2;1;;3;03841;00535
1;18/09/2016;15:00;K. Sassp. Boezinge ;K. WS Adinkerke ;5;1;;3;05544;02521
1;24/09/2016;19:00;K. SKV Zwevezele A;K. Sassp. Boezinge ;3;1;;4;06039;05544
1;25/09/2016;15:00;K.V.C.S.V. Oostkamp ;K. SV Rumbeke ;6;0;;4;05956;05181
1;25/09/2016;15:00;K. WS Adinkerke ;K.S.C. Wielsbeke ;0;7;;4;02521;06381
1;25/09/2016;15:00;VV Westkapelle ;RC Lauwe ;2;2;;4;09238;04196
1;25/09/2016;15:00;K. WS Lauwe ;K. VC Wingene ;0;0;;4;00535;05216
1;25/09/2016;15:00;S.V.D. Kortemark ;K. VV Oostduinkerke ;0;2;;4;05935;03841
1;25/09/2016;15:00;S.K. Eernegem ;S.V.V. Damme ;1;1;;4;02777;08143
1;25/09/2016;15:00;K.R.C. Waregem ;K.S.K. Oostnieuwkerke ;3;1;;4;03302;06440
1;01/10/2016;19:00;K. SV Rumbeke ;K. WS Lauwe ;4;4;;5;05181;00535
1;02/10/2016;15:00;K. VV Oostduinkerke ;K.R.C. Waregem ;3;0;;5;03841;03302
1;02/10/2016;15:00;K. Sassp. Boezinge ;S.K. Eernegem ;2;0;;5;05544;02777
1;02/10/2016;15:00;VV Westkapelle ;K. WS Adinkerke ;5;0;;5;09238;02521
1;02/10/2016;15:00;S.V.V. Damme ;K.V.C.S.V. Oostkamp ;1;1;;5;08143;05956
1;02/10/2016;15:00;K. VC Wingene ;S.V.D. Kortemark ;2;0;;5;05216;05935
1;02/10/2016;15:00;K.S.C. Wielsbeke ;K. SKV Zwevezele A;1;1;;5;06381;06039
1;02/10/2016;15:00;RC Lauwe ;K.S.K. Oostnieuwkerke ;4;3;;5;04196;06440
1;08/10/2016;19:00;K. SKV Zwevezele A;VV Westkapelle ;2;2;;6;06039;09238
1;09/10/2016;15:00;K.S.K. Oostnieuwkerke ;K. VV Oostduinkerke ;1;4;;6;06440;03841
1;09/10/2016;15:00;K. WS Lauwe ;S.V.V. Damme ;2;0;;6;00535;08143
1;09/10/2016;15:00;S.V.D. Kortemark ;K. SV Rumbeke ;1;0;;6;05935;05181
1;09/10/2016;15:00;S.K. Eernegem ;K.S.C. Wielsbeke ;1;1;;6;02777;06381
1;09/10/2016;15:00;K.R.C. Waregem ;K. VC Wingene ;0;1;;6;03302;05216
1;09/10/2016;15:00;K. WS Adinkerke ;RC Lauwe ;3;2;;6;02521;04196
1;09/10/2016;16:00;K.V.C.S.V. Oostkamp ;K. Sassp. Boezinge ;4;1;;6;05956;05544
1;15/10/2016;16:00;K.S.C. Wielsbeke ;K.V.C.S.V. Oostkamp ;2;2;;7;06381;05956
1;15/10/2016;19:00;S.V.V. Damme ;S.V.D. Kortemark ;1;1;;7;08143;05935
1;15/10/2016;19:30;K. VC Wingene ;K.S.K. Oostnieuwkerke ;1;0;;7;05216;06440
1;15/10/2016;20:00;K. SV Rumbeke ;K.R.C. Waregem ;3;2;;7;05181;03302
1;16/10/2016;15:00;VV Westkapelle ;S.K. Eernegem ;3;1;;7;09238;02777
1;16/10/2016;15:00;K. WS Adinkerke ;K. SKV Zwevezele A;0;7;;7;02521;06039
1;16/10/2016;15:00;K. Sassp. Boezinge ;K. WS Lauwe ;1;3;;7;05544;00535
1;16/10/2016;15:00;RC Lauwe ;K. VV Oostduinkerke ;3;5;;7;04196;03841
1;22/10/2016;19:00;K. SKV Zwevezele A;RC Lauwe ;1;0;;8;06039;04196
1;23/10/2016;15:00;K.V.C.S.V. Oostkamp ;VV Westkapelle ;5;1;;8;05956;09238
1;23/10/2016;15:00;S.K. Eernegem ;K. WS Adinkerke ;8;1;;8;02777;02521
1;23/10/2016;15:00;K. VV Oostduinkerke ;K. VC Wingene ;1;1;;8;03841;05216
1;23/10/2016;15:00;S.V.D. Kortemark ;K. Sassp. Boezinge ;0;2;;8;05935;05544
1;23/10/2016;15:00;K. WS Lauwe ;K.S.C. Wielsbeke ;3;2;;8;00535;06381
1;23/10/2016;15:00;K.S.K. Oostnieuwkerke ;K. SV Rumbeke ;0;1;;8;06440;05181
1;23/10/2016;15:00;K.R.C. Waregem ;S.V.V. Damme ;1;1;;8;03302;08143
1;29/10/2016;19:00;S.V.V. Damme ;K.S.K. Oostnieuwkerke ;2;0;;9;08143;06440
1;29/10/2016;19:00;K. SKV Zwevezele A;S.K. Eernegem ;8;0;;9;06039;02777
1;29/10/2016;19:30;K. SV Rumbeke ;K. VV Oostduinkerke ;0;2;;9;05181;03841
1;30/10/2016;15:00;K. WS Adinkerke ;K.V.C.S.V. Oostkamp ;0;6;;9;02521;05956
1;30/10/2016;15:00;K. Sassp. Boezinge ;K.R.C. Waregem ;3;3;;9;05544;03302
1;30/10/2016;15:00;K.S.C. Wielsbeke ;S.V.D. Kortemark ;1;3;;9;06381;05935
1;30/10/2016;15:00;RC Lauwe ;K. VC Wingene ;1;2;;9;04196;05216
1;30/10/2016;15:00;VV Westkapelle ;K. WS Lauwe ;2;4;;9;09238;00535
1;05/11/2016;16:00;K.S.K. Oostnieuwkerke ;K. Sassp. Boezinge ;0;2;;10;06440;05544
1;05/11/2016;19:00;K.V.C.S.V. Oostkamp ;K. SKV Zwevezele A;2;3;;10;05956;06039
1;06/11/2016;14:30;K. WS Lauwe ;K. WS Adinkerke ;4;0;;10;00535;02521
1;06/11/2016;14:30;K. VC Wingene ;K. SV Rumbeke ;2;0;;10;05216;05181
1;06/11/2016;14:30;K. VV Oostduinkerke ;S.V.V. Damme ;2;0;;10;03841;08143
1;06/11/2016;14:30;K.R.C. Waregem ;K.S.C. Wielsbeke ;2;1;;10;03302;06381
1;06/11/2016;15:00;S.K. Eernegem ;RC Lauwe ;5;2;;10;02777;04196
1;06/11/2016;15:00;S.V.D. Kortemark ;VV Westkapelle ;1;3;;10;05935;09238
1;12/11/2016;20:00;S.V.V. Damme ;K. VC Wingene ;2;2;;11;08143;05216
1;13/11/2016;14:30;VV Westkapelle ;K.R.C. Waregem ;3;2;;11;09238;03302
1;13/11/2016;14:30;RC Lauwe ;K. SV Rumbeke ;4;1;;11;04196;05181
1;13/11/2016;14:30;K.S.C. Wielsbeke ;K.S.K. Oostnieuwkerke ;4;0;;11;06381;06440
1;13/11/2016;15:00;S.K. Eernegem ;K.V.C.S.V. Oostkamp ;2;2;;11;02777;05956
1;13/11/2016;15:00;K. WS Adinkerke ;S.V.D. Kortemark ;0;3;;11;02521;05935
1;13/11/2016;15:00;K. Sassp. Boezinge ;K. VV Oostduinkerke ;0;0;;11;05544;03841
1;13/11/2016;15:00;K. SKV Zwevezele A;K. WS Lauwe ;2;1;;11;06039;00535
1;19/11/2016;19:00;S.V.D. Kortemark ;K. SKV Zwevezele A;1;2;;12;05935;06039
1;19/11/2016;19:00;K. VV Oostduinkerke ;K.S.C. Wielsbeke ;0;3;;12;03841;06381
1;19/11/2016;19:00;K. SV Rumbeke ;S.V.V. Damme ;1;1;;12;05181;08143
1;19/11/2016;19:30;K. VC Wingene ;K. Sassp. Boezinge ;0;1;;12;05216;05544
1;20/11/2016;14:30;K. WS Lauwe ;S.K. Eernegem ;6;4;;12;00535;02777
1;20/11/2016;14:30;K.R.C. Waregem ;K. WS Adinkerke ;11;1;;12;03302;02521
1;20/11/2016;15:00;K.V.C.S.V. Oostkamp ;RC Lauwe ;5;1;;12;05956;04196
1;20/11/2016;15:00;K.S.K. Oostnieuwkerke ;VV Westkapelle ;0;1;;12;06440;09238
1;26/11/2016;19:00;K. SKV Zwevezele A;K.R.C. Waregem ;2;2;;13;06039;03302
1;26/11/2016;19:30;K.V.C.S.V. Oostkamp ;K. WS Lauwe ;4;3;;13;05956;00535
1;27/11/2016;14:00;K. WS Adinkerke ;K.S.K. Oostnieuwkerke ;0;1;;13;02521;06440
1;27/11/2016;14:30;VV Westkapelle ;K. VV Oostduinkerke ;1;0;;13;09238;03841
1;27/11/2016;14:30;K.S.C. Wielsbeke ;K. VC Wingene ;0;3;;13;06381;05216
1;27/11/2016;14:30;RC Lauwe ;S.V.V. Damme ;1;0;;13;04196;08143
1;27/11/2016;15:00;S.K. Eernegem ;S.V.D. Kortemark ;2;0;;13;02777;05935
1;27/11/2016;15:00;K. Sassp. Boezinge ;K. SV Rumbeke ;5;1;;13;05544;05181
1;03/12/2016;19:00;K. VV Oostduinkerke ;K. WS Adinkerke ;2;1;;14;03841;02521
1;03/12/2016;19:00;S.V.V. Damme ;K. Sassp. Boezinge ;0;1;;14;08143;05544
1;03/12/2016;20:00;K. SV Rumbeke ;K.S.C. Wielsbeke ;1;3;;14;05181;06381
1;04/12/2016;14:30;K.R.C. Waregem ;S.K. Eernegem ;5;1;;14;03302;02777
1;04/12/2016;14:30;K. VC Wingene ;VV Westkapelle ;3;1;;14;05216;09238
1;04/12/2016;14:30;RC Lauwe ;K. WS Lauwe ;0;0;;14;04196;00535
1;04/12/2016;15:00;K.S.K. Oostnieuwkerke ;K. SKV Zwevezele A;1;3;;14;06440;06039
1;04/12/2016;15:00;S.V.D. Kortemark ;K.V.C.S.V. Oostkamp ;2;2;;14;05935;05956
1;10/12/2016;19:00;K. SKV Zwevezele A;K. VV Oostduinkerke ;3;0;;15;06039;03841
1;11/12/2016;14:30;K. WS Lauwe ;S.V.D. Kortemark ;2;0;;15;00535;05935
1;11/12/2016;14:30;K.S.C. Wielsbeke ;S.V.V. Damme ;4;0;;15;06381;08143
1;11/12/2016;14:30;VV Westkapelle ;K. SV Rumbeke ;3;2;;15;09238;05181
1;11/12/2016;15:00;K. Sassp. Boezinge ;RC Lauwe ;4;2;;15;05544;04196
1;11/12/2016;15:00;S.K. Eernegem ;K.S.K. Oostnieuwkerke ;2;2;;15;02777;06440
1;11/12/2016;15:00;K.V.C.S.V. Oostkamp ;K.R.C. Waregem ;4;1;;15;05956;03302
1;11/12/2016;15:00;K. WS Adinkerke ;K. VC Wingene ;0;1;;15;02521;05216
1;17/12/2016;19:00;K. SKV Zwevezele A;K. VC Wingene ;0;1;;16;06039;05216
1;18/12/2016;14:30;VV Westkapelle ;S.V.V. Damme ;3;0;;16;09238;08143
1;18/12/2016;14:30;K.S.C. Wielsbeke ;K. Sassp. Boezinge ;2;2;;16;06381;05544
1;18/12/2016;14:30;K. WS Lauwe ;K.R.C. Waregem ;3;1;;16;00535;03302
1;18/12/2016;15:00;S.K. Eernegem ;K. VV Oostduinkerke ;0;1;;16;02777;03841
1;18/12/2016;15:00;S.V.D. Kortemark ;RC Lauwe ;1;1;;16;05935;04196
1;18/12/2016;15:00;K.V.C.S.V. Oostkamp ;K.S.K. Oostnieuwkerke ;5;5;;16;05956;06440
1;18/12/2016;15:00;K. WS Adinkerke ;K. SV Rumbeke ;2;3;;16;02521;05181
1;07/01/2017;19:00;S.V.V. Damme ;K. WS Adinkerke ;;;;17;08143;02521
1;07/01/2017;19:00;K. SV Rumbeke ;K. SKV Zwevezele A;;;;17;05181;06039
1;08/01/2017;14:30;K. VC Wingene ;S.K. Eernegem ;;;;17;05216;02777
1;08/01/2017;14:30;K. VV Oostduinkerke ;K.V.C.S.V. Oostkamp ;;;;17;03841;05956
1;08/01/2017;14:30;K.R.C. Waregem ;S.V.D. Kortemark ;;;;17;03302;05935
1;08/01/2017;14:30;RC Lauwe ;K.S.C. Wielsbeke ;;;;17;04196;06381
1;08/01/2017;15:00;K.S.K. Oostnieuwkerke ;K. WS Lauwe ;;;;17;06440;00535
1;08/01/2017;15:00;K. Sassp. Boezinge ;VV Westkapelle ;;;;17;05544;09238
1;14/01/2017;19:00;K. SKV Zwevezele A;S.V.V. Damme ;;;;18;06039;08143
1;15/01/2017;14:30;K. WS Lauwe ;K. VV Oostduinkerke ;;;;18;00535;03841
1;15/01/2017;14:30;K.R.C. Waregem ;RC Lauwe ;;;;18;03302;04196
1;15/01/2017;14:30;VV Westkapelle ;K.S.C. Wielsbeke ;;;;18;09238;06381
1;15/01/2017;15:00;K.V.C.S.V. Oostkamp ;K. VC Wingene ;;;;18;05956;05216
1;15/01/2017;15:00;K. WS Adinkerke ;K. Sassp. Boezinge ;;;;18;02521;05544
1;15/01/2017;15:00;S.K. Eernegem ;K. SV Rumbeke ;;;;18;02777;05181
1;15/01/2017;15:00;S.V.D. Kortemark ;K.S.K. Oostnieuwkerke ;;;;18;05935;06440
1;21/01/2017;19:00;K. SV Rumbeke ;K.V.C.S.V. Oostkamp ;;;;19;05181;05956
1;21/01/2017;20:00;S.V.V. Damme ;S.K. Eernegem ;;;;19;08143;02777
1;22/01/2017;14:30;K.S.C. Wielsbeke ;K. WS Adinkerke ;;;;19;06381;02521
1;22/01/2017;14:30;K. VC Wingene ;K. WS Lauwe ;;;;19;05216;00535
1;22/01/2017;14:30;K. VV Oostduinkerke ;S.V.D. Kortemark ;;;;19;03841;05935
1;22/01/2017;14:30;RC Lauwe ;VV Westkapelle ;;;;19;04196;09238
1;22/01/2017;15:00;K.S.K. Oostnieuwkerke ;K.R.C. Waregem ;;;;19;06440;03302
1;22/01/2017;15:00;K. Sassp. Boezinge ;K. SKV Zwevezele A;;;;19;05544;06039
1;28/01/2017;19:00;K. SKV Zwevezele A;K.S.C. Wielsbeke ;;;;20;06039;06381
1;29/01/2017;14:30;K. WS Lauwe ;K. SV Rumbeke ;;;;20;00535;05181
1;29/01/2017;14:30;K.R.C. Waregem ;K. VV Oostduinkerke ;;;;20;03302;03841
1;29/01/2017;15:00;S.V.D. Kortemark ;K. VC Wingene ;;;;20;05935;05216
1;29/01/2017;15:00;K.S.K. Oostnieuwkerke ;RC Lauwe ;;;;20;06440;04196
1;29/01/2017;15:00;K. WS Adinkerke ;VV Westkapelle ;;;;20;02521;09238
1;29/01/2017;15:00;K.V.C.S.V. Oostkamp ;S.V.V. Damme ;;;;20;05956;08143
1;29/01/2017;15:00;S.K. Eernegem ;K. Sassp. Boezinge ;;;;20;02777;05544
1;04/02/2017;19:00;K. SV Rumbeke ;S.V.D. Kortemark ;;;;21;05181;05935
1;04/02/2017;19:30;K. VC Wingene ;K.R.C. Waregem ;;;;21;05216;03302
1;05/02/2017;15:00;K. VV Oostduinkerke ;K.S.K. Oostnieuwkerke ;;;;21;03841;06440
1;05/02/2017;15:00;VV Westkapelle ;K. SKV Zwevezele A;;;;21;09238;06039
1;05/02/2017;15:00;K. Sassp. Boezinge ;K.V.C.S.V. Oostkamp ;;;;21;05544;05956
1;05/02/2017;15:00;K.S.C. Wielsbeke ;S.K. Eernegem ;;;;21;06381;02777
1;05/02/2017;15:00;S.V.V. Damme ;K. WS Lauwe ;;;;21;08143;00535
1;05/02/2017;15:00;RC Lauwe ;K. WS Adinkerke ;;;;21;04196;02521
1;11/02/2017;19:00;K. SKV Zwevezele A;K. WS Adinkerke ;;;;22;06039;02521
1;12/02/2017;15:00;K. VV Oostduinkerke ;RC Lauwe ;;;;22;03841;04196
1;12/02/2017;15:00;K.S.K. Oostnieuwkerke ;K. VC Wingene ;;;;22;06440;05216
1;12/02/2017;15:00;S.V.D. Kortemark ;S.V.V. Damme ;;;;22;05935;08143
1;12/02/2017;15:00;K. WS Lauwe ;K. Sassp. Boezinge ;;;;22;00535;05544
1;12/02/2017;15:00;K.R.C. Waregem ;K. SV Rumbeke ;;;;22;03302;05181
1;12/02/2017;15:00;K.V.C.S.V. Oostkamp ;K.S.C. Wielsbeke ;;;;22;05956;06381
1;12/02/2017;15:00;S.K. Eernegem ;VV Westkapelle ;;;;22;02777;09238
1;18/02/2017;19:00;S.V.V. Damme ;K.R.C. Waregem ;;;;23;08143;03302
1;18/02/2017;20:00;K. SV Rumbeke ;K.S.K. Oostnieuwkerke ;;;;23;05181;06440
1;19/02/2017;15:00;K.S.C. Wielsbeke ;K. WS Lauwe ;;;;23;06381;00535
1;19/02/2017;15:00;K. WS Adinkerke ;S.K. Eernegem ;;;;23;02521;02777
1;19/02/2017;15:00;K. Sassp. Boezinge ;S.V.D. Kortemark ;;;;23;05544;05935
1;19/02/2017;15:00;K. VC Wingene ;K. VV Oostduinkerke ;;;;23;05216;03841
1;19/02/2017;15:00;VV Westkapelle ;K.V.C.S.V. Oostkamp ;;;;23;09238;05956
1;19/02/2017;15:00;RC Lauwe ;K. SKV Zwevezele A;;;;23;04196;06039
1;25/02/2017;19:00;S.V.D. Kortemark ;K.S.C. Wielsbeke ;;;;24;05935;06381
1;26/02/2017;15:00;K.V.C.S.V. Oostkamp ;K. WS Adinkerke ;;;;24;05956;02521
1;26/02/2017;15:00;K. VC Wingene ;RC Lauwe ;;;;24;05216;04196
1;26/02/2017;15:00;K. VV Oostduinkerke ;K. SV Rumbeke ;;;;24;03841;05181
1;26/02/2017;15:00;K. WS Lauwe ;VV Westkapelle ;;;;24;00535;09238
1;26/02/2017;15:00;K.R.C. Waregem ;K. Sassp. Boezinge ;;;;24;03302;05544
1;26/02/2017;15:00;S.K. Eernegem ;K. SKV Zwevezele A;;;;24;02777;06039
1;26/02/2017;15:00;K.S.K. Oostnieuwkerke ;S.V.V. Damme ;;;;24;06440;08143
1;04/03/2017;19:00;K. SKV Zwevezele A;K.V.C.S.V. Oostkamp ;;;;25;06039;05956
1;04/03/2017;19:00;S.V.V. Damme ;K. VV Oostduinkerke ;;;;25;08143;03841
1;04/03/2017;19:00;K. SV Rumbeke ;K. VC Wingene ;;;;25;05181;05216
1;05/03/2017;15:00;VV Westkapelle ;S.V.D. Kortemark ;;;;25;09238;05935
1;05/03/2017;15:00;K. Sassp. Boezinge ;K.S.K. Oostnieuwkerke ;;;;25;05544;06440
1;05/03/2017;15:00;K.S.C. Wielsbeke ;K.R.C. Waregem ;;;;25;06381;03302
1;05/03/2017;15:00;RC Lauwe ;S.K. Eernegem ;;;;25;04196;02777
1;05/03/2017;15:00;K. WS Adinkerke ;K. WS Lauwe ;;;;25;02521;00535
1;11/03/2017;19:00;K. SV Rumbeke ;RC Lauwe ;;;;26;05181;04196
1;11/03/2017;19:30;K. VC Wingene ;S.V.V. Damme ;;;;26;05216;08143
1;12/03/2017;15:00;S.V.D. Kortemark ;K. WS Adinkerke ;;;;26;05935;02521
1;12/03/2017;15:00;K. WS Lauwe ;K. SKV Zwevezele A;;;;26;00535;06039
1;12/03/2017;15:00;K.V.C.S.V. Oostkamp ;S.K. Eernegem ;;;;26;05956;02777
1;12/03/2017;15:00;K. VV Oostduinkerke ;K. Sassp. Boezinge ;;;;26;03841;05544
1;12/03/2017;15:00;K.S.K. Oostnieuwkerke ;K.S.C. Wielsbeke ;;;;26;06440;06381
1;12/03/2017;15:00;K.R.C. Waregem ;VV Westkapelle ;;;;26;03302;09238
1;18/03/2017;19:00;K. SKV Zwevezele A;S.V.D. Kortemark ;;;;27;06039;05935
1;18/03/2017;20:00;S.V.V. Damme ;K. SV Rumbeke ;;;;27;08143;05181
1;19/03/2017;15:00;K. Sassp. Boezinge ;K. VC Wingene ;;;;27;05544;05216
1;19/03/2017;15:00;S.K. Eernegem ;K. WS Lauwe ;;;;27;02777;00535
1;19/03/2017;15:00;VV Westkapelle ;K.S.K. Oostnieuwkerke ;;;;27;09238;06440
1;19/03/2017;15:00;RC Lauwe ;K.V.C.S.V. Oostkamp ;;;;27;04196;05956
1;19/03/2017;15:00;K.S.C. Wielsbeke ;K. VV Oostduinkerke ;;;;27;06381;03841
1;19/03/2017;15:00;K. WS Adinkerke ;K.R.C. Waregem ;;;;27;02521;03302
1;25/03/2017;16:00;K. WS Lauwe ;K.V.C.S.V. Oostkamp ;;;;28;00535;05956
1;25/03/2017;18:30;K.S.K. Oostnieuwkerke ;K. WS Adinkerke ;;;;28;06440;02521
1;25/03/2017;19:00;S.V.V. Damme ;RC Lauwe ;;;;28;08143;04196
1;26/03/2017;15:00;K. SV Rumbeke ;K. Sassp. Boezinge ;;;;28;05181;05544
1;26/03/2017;15:00;K.R.C. Waregem ;K. SKV Zwevezele A;;;;28;03302;06039
1;26/03/2017;15:00;K. VV Oostduinkerke ;VV Westkapelle ;;;;28;03841;09238
1;26/03/2017;15:00;K. VC Wingene ;K.S.C. Wielsbeke ;;;;28;05216;06381
1;26/03/2017;15:00;S.V.D. Kortemark ;S.K. Eernegem ;;;;28;05935;02777
1;01/04/2017;16:00;K. WS Lauwe ;RC Lauwe ;;;;29;00535;04196
1;08/04/2017;19:00;K. Sassp. Boezinge ;S.V.V. Damme ;;;;29;05544;08143
1;08/04/2017;19:00;K. SKV Zwevezele A;K.S.K. Oostnieuwkerke ;;;;29;06039;06440
1;09/04/2017;15:00;K.V.C.S.V. Oostkamp ;S.V.D. Kortemark ;;;;29;05956;05935
1;09/04/2017;15:00;K. WS Adinkerke ;K. VV Oostduinkerke ;;;;29;02521;03841
1;09/04/2017;15:00;VV Westkapelle ;K. VC Wingene ;;;;29;09238;05216
1;09/04/2017;15:00;S.K. Eernegem ;K.R.C. Waregem ;;;;29;02777;03302
1;09/04/2017;15:00;K.S.C. Wielsbeke ;K. SV Rumbeke ;;;;29;06381;05181
1;23/04/2017;15:00;K. VV Oostduinkerke ;K. SKV Zwevezele A;;;;30;03841;06039
1;23/04/2017;15:00;K. VC Wingene ;K. WS Adinkerke ;;;;30;05216;02521
1;23/04/2017;15:00;K. SV Rumbeke ;VV Westkapelle ;;;;30;05181;09238
1;23/04/2017;15:00;K.R.C. Waregem ;K.V.C.S.V. Oostkamp ;;;;30;03302;05956
1;23/04/2017;15:00;K.S.K. Oostnieuwkerke ;S.K. Eernegem ;;;;30;06440;02777
1;23/04/2017;15:00;RC Lauwe ;K. Sassp. Boezinge ;;;;30;04196;05544
1;23/04/2017;15:00;S.V.V. Damme ;K.S.C. Wielsbeke ;;;;30;08143;06381
1;23/04/2017;15:00;S.V.D. Kortemark ;K. WS Lauwe ;;;;30;05935;00535
2A;04/09/2016;15:00;K. WS Oudenburg ;V.V. Tielt ;1;3;;1;01784;00218
2A;04/09/2016;15:00;Club Roeselare ;K. SV De Ruiter Roes. ;1;1;;1;09360;04980
2A;04/09/2016;15:00;SK Spermalie-Middelkerke ;K. FC. Meulebeke ;1;0;;1;08182;01255
2A;04/09/2016;15:00;K. SV Nieuwpoort ;K. EG Gistel ;0;4;;1;00151;00189
2A;04/09/2016;15:00;K. E. De Haan ;K. FC Heist ;1;0;;1;03062;04465
2A;04/09/2016;15:00;SV Moorslede ;K. SV Bredene ;1;0;;1;02505;04460
2A;04/09/2016;15:00;K. Exc. Zedelgem ;SK Staden ;1;1;;1;03288;04396
2A;04/09/2016;16:00;K. FC Varsenare ;K. Sp. Club Blankenberge ;2;2;;1;05222;00048
2A;10/09/2016;19:00;K. FC. Meulebeke ;K. SV Nieuwpoort ;13;1;;2;01255;00151
2A;11/09/2016;15:00;K. Sp. Club Blankenberge ;K. Exc. Zedelgem ;3;2;;2;00048;03288
2A;11/09/2016;15:00;K. SV Bredene ;SK Spermalie-Middelkerke ;2;2;;2;04460;08182
2A;11/09/2016;15:00;K. SV De Ruiter Roes. ;K. E. De Haan ;2;0;;2;04980;03062
2A;11/09/2016;15:00;K. FC Heist ;K. WS Oudenburg ;1;3;;2;04465;01784
2A;11/09/2016;15:00;K. EG Gistel ;K. FC Varsenare ;1;2;;2;00189;05222
2A;11/09/2016;15:00;SK Staden ;Club Roeselare ;2;3;;2;04396;09360
2A;11/09/2016;15:00;V.V. Tielt ;SV Moorslede ;2;0;;2;00218;02505
2A;18/09/2016;15:00;SK Spermalie-Middelkerke ;V.V. Tielt ;2;1;;3;08182;00218
2A;18/09/2016;15:00;K. SV Nieuwpoort ;K. SV Bredene ;0;8;;3;00151;04460
2A;18/09/2016;15:00;K. EG Gistel ;K. FC. Meulebeke ;0;2;;3;00189;01255
2A;18/09/2016;15:00;K. FC Varsenare ;K. Exc. Zedelgem ;4;0;;3;05222;03288
2A;18/09/2016;15:00;SV Moorslede ;K. FC Heist ;1;2;;3;02505;04465
2A;18/09/2016;15:00;Club Roeselare ;K. Sp. Club Blankenberge ;3;2;;3;09360;00048
2A;18/09/2016;15:00;K. E. De Haan ;SK Staden ;0;3;;3;03062;04396
2A;18/09/2016;15:00;K. WS Oudenburg ;K. SV De Ruiter Roes. ;2;2;;3;01784;04980
2A;24/09/2016;19:00;K. FC. Meulebeke ;K. FC Varsenare ;1;1;;4;01255;05222
2A;25/09/2016;15:00;K. SV Bredene ;K. EG Gistel ;2;1;;4;04460;00189
2A;25/09/2016;15:00;K. SV De Ruiter Roes. ;SV Moorslede ;2;0;;4;04980;02505
2A;25/09/2016;15:00;V.V. Tielt ;K. SV Nieuwpoort ;6;2;;4;00218;00151
2A;25/09/2016;15:00;K. FC Heist ;SK Spermalie-Middelkerke ;1;0;;4;04465;08182
2A;25/09/2016;15:00;K. Exc. Zedelgem ;Club Roeselare ;1;0;;4;03288;09360
2A;25/09/2016;15:00;K. Sp. Club Blankenberge ;K. E. De Haan ;5;2;;4;00048;03062
2A;25/09/2016;15:00;SK Staden ;K. WS Oudenburg ;0;0;;4;04396;01784
2A;01/10/2016;19:00;K. FC. Meulebeke ;K. SV Bredene ;2;0;;5;01255;04460
2A;02/10/2016;15:00;K. SV Nieuwpoort ;K. FC Heist ;1;6;;5;00151;04465
2A;02/10/2016;15:00;K. EG Gistel ;V.V. Tielt ;2;1;;5;00189;00218
2A;02/10/2016;15:00;SK Spermalie-Middelkerke ;K. SV De Ruiter Roes. ;3;2;;5;08182;04980
