DIV;DATE;HOUR;HOME;AWAY;RH;RA;STATUS;MD;REGNUMBERHOME;REGNUMBERAWAY
13F;01/04/2017;09:00;Vinderhoute ;Exc.Mariakerke ;;;;12;09160;05154
13F;01/04/2017;09:15;St.Denijs B;SV.Wondelgem ;;;;12;02533;09658
13F;01/04/2017;11:30;KVE.Drongen B;St.Muide Gent ;;;;12;03851;09350
13F;01/04/2017;12:15;LS.Merendree ;K.AA.Gent B;;;;12;08003;00007
13F;08/04/2017;09:15;St.Denijs B;Exc.Mariakerke ;;;;13;02533;05154
13F;08/04/2017;09:30;St.Muide Gent ;LS.Merendree ;;;;13;09350;08003
13F;08/04/2017;11:00;SV.Wondelgem ;KVE.Drongen B;;;;13;09658;03851
13F;08/04/2017;12:30;K.AA.Gent B;Vinderhoute ;;;;13;00007;09160
13F;22/04/2017;09:00;Vinderhoute ;St.Muide Gent ;;;;14;09160;09350
13F;22/04/2017;09:30;Exc.Mariakerke ;K.AA.Gent B;;;;14;05154;00007
13F;22/04/2017;11:30;KVE.Drongen B;St.Denijs B;;;;14;03851;02533
13F;22/04/2017;12:15;LS.Merendree ;SV.Wondelgem ;;;;14;08003;09658
13G;07/01/2017;09:30;Machelen ;Huise-Ouwegem ;;;;1;05359;03706
13G;07/01/2017;09:30;Jong Zulte ;Volkegem ;;;PP;1;09406;08988
13G;07/01/2017;12:30;Nazareth-Eke B;Nokere-Kruishoutem ;;;;1;04281;03246
13G;07/01/2017;12:30;Olsene ;Ooidonck Leerne ;;;;1;02078;09477
13G;14/01/2017;09:00;Ooidonck Leerne ;Machelen ;;;;2;09477;05359
13G;14/01/2017;11:00;Volkegem ;Olsene ;;;;2;08988;02078
13G;14/01/2017;11:15;Huise-Ouwegem ;Nazareth-Eke B;;;;2;03706;04281
13G;14/01/2017;13:15;Nokere-Kruishoutem ;Jong Zulte ;;;;2;03246;09406
13G;21/01/2017;09:30;Jong Zulte ;Huise-Ouwegem ;;;;3;09406;03706
13G;21/01/2017;11:00;Volkegem ;Nokere-Kruishoutem ;;;;3;08988;03246
13G;21/01/2017;13:00;Nazareth-Eke B;Ooidonck Leerne ;;;;3;04281;09477
13G;21/01/2017;13:00;Olsene ;Machelen ;;;;3;02078;05359
13G;28/01/2017;09:00;Ooidonck Leerne ;Jong Zulte ;;;;4;09477;09406
13G;28/01/2017;09:30;Machelen ;Nazareth-Eke B;;;;4;05359;04281
13G;28/01/2017;11:15;Huise-Ouwegem ;Volkegem ;;;;4;03706;08988
13G;28/01/2017;13:15;Nokere-Kruishoutem ;Olsene ;;;;4;03246;02078
13G;04/02/2017;09:30;Jong Zulte ;Machelen ;;;;5;09406;05359
13G;04/02/2017;11:00;Volkegem ;Ooidonck Leerne ;;;;5;08988;09477
13G;04/02/2017;13:00;Olsene ;Nazareth-Eke B;;;;5;02078;04281
13G;04/02/2017;13:15;Nokere-Kruishoutem ;Huise-Ouwegem ;;;;5;03246;03706
13G;11/02/2017;09:00;Ooidonck Leerne ;Nokere-Kruishoutem ;;;;6;09477;03246
13G;11/02/2017;09:30;Machelen ;Volkegem ;;;;6;05359;08988
13G;11/02/2017;13:00;Olsene ;Huise-Ouwegem ;;;;6;02078;03706
13G;11/02/2017;13:00;Nazareth-Eke B;Jong Zulte ;;;;6;04281;09406
13G;18/02/2017;09:30;Jong Zulte ;Olsene ;;;;7;09406;02078
13G;18/02/2017;11:00;Volkegem ;Nazareth-Eke B;;;;7;08988;04281
13G;18/02/2017;11:15;Huise-Ouwegem ;Ooidonck Leerne ;;;;7;03706;09477
13G;18/02/2017;13:15;Nokere-Kruishoutem ;Machelen ;;;;7;03246;05359
13G;04/03/2017;09:00;Ooidonck Leerne ;Olsene ;;;;8;09477;02078
13G;04/03/2017;11:00;Volkegem ;Jong Zulte ;;;;8;08988;09406
13G;04/03/2017;11:15;Huise-Ouwegem ;Machelen ;;;;8;03706;05359
13G;04/03/2017;13:15;Nokere-Kruishoutem ;Nazareth-Eke B;;;;8;03246;04281
13G;11/03/2017;09:30;Machelen ;Ooidonck Leerne ;;;;9;05359;09477
13G;11/03/2017;09:30;Jong Zulte ;Nokere-Kruishoutem ;;;;9;09406;03246
13G;11/03/2017;13:00;Olsene ;Volkegem ;;;;9;02078;08988
13G;11/03/2017;13:00;Nazareth-Eke B;Huise-Ouwegem ;;;;9;04281;03706
13G;18/03/2017;09:00;Ooidonck Leerne ;Nazareth-Eke B;;;;10;09477;04281
13G;18/03/2017;09:30;Machelen ;Olsene ;;;;10;05359;02078
13G;18/03/2017;11:15;Huise-Ouwegem ;Jong Zulte ;;;;10;03706;09406
13G;18/03/2017;13:15;Nokere-Kruishoutem ;Volkegem ;;;;10;03246;08988
13G;25/03/2017;09:30;Jong Zulte ;Ooidonck Leerne ;;;;11;09406;09477
13G;25/03/2017;11:00;Volkegem ;Huise-Ouwegem ;;;;11;08988;03706
13G;25/03/2017;13:00;Nazareth-Eke B;Machelen ;;;;11;04281;05359
13G;25/03/2017;13:00;Olsene ;Nokere-Kruishoutem ;;;;11;02078;03246
13G;01/04/2017;09:00;Ooidonck Leerne ;Volkegem ;;;;12;09477;08988
13G;01/04/2017;09:30;Machelen ;Jong Zulte ;;;;12;05359;09406
13G;01/04/2017;11:15;Huise-Ouwegem ;Nokere-Kruishoutem ;;;;12;03706;03246
13G;01/04/2017;13:00;Nazareth-Eke B;Olsene ;;;;12;04281;02078
13G;08/04/2017;09:30;Jong Zulte ;Nazareth-Eke B;;;;13;09406;04281
13G;08/04/2017;11:00;Volkegem ;Machelen ;;;;13;08988;05359
13G;08/04/2017;11:15;Huise-Ouwegem ;Olsene ;;;;13;03706;02078
13G;08/04/2017;13:15;Nokere-Kruishoutem ;Ooidonck Leerne ;;;;13;03246;09477
13G;22/04/2017;09:00;Ooidonck Leerne ;Huise-Ouwegem ;;;;14;09477;03706
13G;22/04/2017;09:30;Machelen ;Nokere-Kruishoutem ;;;;14;05359;03246
13G;22/04/2017;13:00;Olsene ;Jong Zulte ;;;;14;02078;09406
13G;22/04/2017;13:00;Nazareth-Eke B;Volkegem ;;;;14;04281;08988
13H;07/01/2017;10:00;Zevergem ;K.FC.Merelbeke B;;;;1;08746;03551
13H;07/01/2017;12:00;Vlierzele ;Melsen ;;;;1;07464;07597
13H;07/01/2017;12:30;De Pinte B;Windeke ;;;;1;06025;03118
13H;07/01/2017;14:00;Gavere-Asper B;Moortsele ;;;;1;03038;03271
13H;14/01/2017;11:00;Moortsele ;De Pinte B;;;;2;03271;06025
13H;14/01/2017;11:00;Windeke ;Vlierzele ;;;;2;03118;07464
13H;14/01/2017;12:30;Melsen ;Zevergem ;;;;2;07597;08746
13H;14/01/2017;13:15;K.FC.Merelbeke B;Gavere-Asper B;;;;2;03551;03038
13H;21/01/2017;10:00;Vlierzele ;Moortsele ;;;;3;07464;03271
13H;21/01/2017;12:30;Melsen ;Windeke ;;;;3;07597;03118
13H;21/01/2017;13:00;De Pinte B;K.FC.Merelbeke B;;;;3;06025;03551
13H;21/01/2017;14:00;Zevergem ;Gavere-Asper B;;;;3;08746;03038
13H;28/01/2017;11:00;Moortsele ;Melsen ;;;;4;03271;07597
13H;28/01/2017;11:00;Windeke ;Zevergem ;;;;4;03118;08746
13H;28/01/2017;13:15;K.FC.Merelbeke B;Vlierzele ;;;;4;03551;07464
13H;28/01/2017;14:30;Gavere-Asper B;De Pinte B;;;;4;03038;06025
13H;04/02/2017;09:30;Vlierzele ;Gavere-Asper B;;;;5;07464;03038
13H;04/02/2017;10:00;Zevergem ;De Pinte B;;;;5;08746;06025
13H;04/02/2017;11:00;Windeke ;Moortsele ;;;;5;03118;03271
13H;04/02/2017;13:00;Melsen ;K.FC.Merelbeke B;;;;5;07597;03551
13H;11/02/2017;10:00;Zevergem ;Moortsele ;;;;6;08746;03271
13H;11/02/2017;13:00;De Pinte B;Vlierzele ;;;;6;06025;07464
13H;11/02/2017;13:15;K.FC.Merelbeke B;Windeke ;;;;6;03551;03118
13H;11/02/2017;14:30;Gavere-Asper B;Melsen ;;;;6;03038;07597
13H;18/02/2017;09:30;Vlierzele ;Zevergem ;;;;7;07464;08746
13H;18/02/2017;11:00;Windeke ;Gavere-Asper B;;;;7;03118;03038
13H;18/02/2017;11:00;Moortsele ;K.FC.Merelbeke B;;;;7;03271;03551
13H;18/02/2017;13:00;Melsen ;De Pinte B;;;;7;07597;06025
13H;04/03/2017;11:00;Moortsele ;Gavere-Asper B;;;;8;03271;03038
13H;04/03/2017;11:00;Windeke ;De Pinte B;;;;8;03118;06025
13H;04/03/2017;13:00;Melsen ;Vlierzele ;;;;8;07597;07464
13H;04/03/2017;13:15;K.FC.Merelbeke B;Zevergem ;;;;8;03551;08746
13H;11/03/2017;10:00;Zevergem ;Melsen ;;;;9;08746;07597
13H;11/03/2017;11:00;Vlierzele ;Windeke ;;;;9;07464;03118
13H;11/03/2017;13:00;De Pinte B;Moortsele ;;;;9;06025;03271
13H;11/03/2017;14:30;Gavere-Asper B;K.FC.Merelbeke B;;;;9;03038;03551
13H;18/03/2017;11:00;Windeke ;Melsen ;;;;10;03118;07597
13H;18/03/2017;11:00;Moortsele ;Vlierzele ;;;;10;03271;07464
13H;18/03/2017;13:15;K.FC.Merelbeke B;De Pinte B;;;;10;03551;06025
13H;18/03/2017;14:30;Gavere-Asper B;Zevergem ;;;;10;03038;08746
13H;25/03/2017;10:00;Zevergem ;Windeke ;;;;11;08746;03118
13H;25/03/2017;11:00;Vlierzele ;K.FC.Merelbeke B;;;;11;07464;03551
13H;25/03/2017;13:00;Melsen ;Moortsele ;;;;11;07597;03271
13H;25/03/2017;13:00;De Pinte B;Gavere-Asper B;;;;11;06025;03038
13H;01/04/2017;11:00;Moortsele ;Windeke ;;;;12;03271;03118
13H;01/04/2017;13:00;De Pinte B;Zevergem ;;;;12;06025;08746
13H;01/04/2017;13:15;K.FC.Merelbeke B;Melsen ;;;;12;03551;07597
13H;01/04/2017;14:30;Gavere-Asper B;Vlierzele ;;;;12;03038;07464
13H;08/04/2017;09:30;Vlierzele ;De Pinte B;;;;13;07464;06025
13H;08/04/2017;11:00;Windeke ;K.FC.Merelbeke B;;;;13;03118;03551
13H;08/04/2017;11:00;Moortsele ;Zevergem ;;;;13;03271;08746
13H;08/04/2017;13:00;Melsen ;Gavere-Asper B;;;;13;07597;03038
13H;22/04/2017;10:00;Zevergem ;Vlierzele ;;;;14;08746;07464
13H;22/04/2017;13:00;De Pinte B;Melsen ;;;;14;06025;07597
13H;22/04/2017;13:15;K.FC.Merelbeke B;Moortsele ;;;;14;03551;03271
13H;22/04/2017;14:30;Gavere-Asper B;Windeke ;;;;14;03038;03118
13I;07/01/2017;10:00;SV.G.bergen ;Sottegem ;;;PP;1;00290;00225
13I;07/01/2017;10:45;Nederhasselt A;Elene-Grotenberge B;;;PP;1;07861;03861
13I;07/01/2017;13:30;Kerksken ;Winnik A;;;;1;07760;04234
13I;07/01/2017;14:45;Meerbeke ;Mere B;;;;1;07468;04057
13I;14/01/2017;09:00;Sottegem ;Kerksken ;;;;2;00225;07760
13I;14/01/2017;11:30;Winnik A;Meerbeke ;;;;2;04234;07468
13I;14/01/2017;13:30;Mere B;Nederhasselt A;;;;2;04057;07861
13I;15/01/2017;09:45;Elene-Grotenberge B;SV.G.bergen ;;;;2;03861;00290
13I;21/01/2017;10:00;SV.G.bergen ;Kerksken ;;;;3;00290;07760
13I;21/01/2017;10:45;Nederhasselt A;Winnik A;;;;3;07861;04234
13I;21/01/2017;15:15;Meerbeke ;Sottegem ;;;;3;07468;00225
13I;22/01/2017;09:45;Elene-Grotenberge B;Mere B;;;;3;03861;04057
13I;28/01/2017;09:00;Sottegem ;Nederhasselt A;;;;4;00225;07861
13I;28/01/2017;11:30;Winnik A;Elene-Grotenberge B;;;;4;04234;03861
13I;28/01/2017;13:30;Mere B;SV.G.bergen ;;;;4;04057;00290
13I;28/01/2017;14:00;Kerksken ;Meerbeke ;;;;4;07760;07468
13I;04/02/2017;10:00;SV.G.bergen ;Meerbeke ;;;;5;00290;07468
13I;04/02/2017;10:45;Nederhasselt A;Kerksken ;;;;5;07861;07760
13I;04/02/2017;13:30;Mere B;Winnik A;;;;5;04057;04234
13I;05/02/2017;09:45;Elene-Grotenberge B;Sottegem ;;;;5;03861;00225
13I;11/02/2017;09:00;Sottegem ;Mere B;;;;6;00225;04057
13I;11/02/2017;10:00;SV.G.bergen ;Winnik A;;;;6;00290;04234
13I;11/02/2017;14:00;Kerksken ;Elene-Grotenberge B;;;;6;07760;03861
13I;11/02/2017;15:15;Meerbeke ;Nederhasselt A;;;;6;07468;07861
13I;18/02/2017;10:45;Nederhasselt A;SV.G.bergen ;;;;7;07861;00290
13I;18/02/2017;11:30;Winnik A;Sottegem ;;;;7;04234;00225
13I;18/02/2017;13:30;Mere B;Kerksken ;;;;7;04057;07760
13I;19/02/2017;09:45;Elene-Grotenberge B;Meerbeke ;;;;7;03861;07468
13I;04/03/2017;09:00;Sottegem ;SV.G.bergen ;;;;8;00225;00290
13I;04/03/2017;11:30;Winnik A;Kerksken ;;;;8;04234;07760
13I;04/03/2017;13:30;Mere B;Meerbeke ;;;;8;04057;07468
13I;05/03/2017;09:45;Elene-Grotenberge B;Nederhasselt A;;;;8;03861;07861
13I;11/03/2017;10:00;SV.G.bergen ;Elene-Grotenberge B;;;;9;00290;03861
13I;11/03/2017;10:45;Nederhasselt A;Mere B;;;;9;07861;04057
13I;11/03/2017;14:00;Kerksken ;Sottegem ;;;;9;07760;00225
13I;11/03/2017;15:15;Meerbeke ;Winnik A;;;;9;07468;04234
13I;18/03/2017;09:00;Sottegem ;Meerbeke ;;;;10;00225;07468
13I;18/03/2017;11:30;Winnik A;Nederhasselt A;;;;10;04234;07861
13I;18/03/2017;13:30;Mere B;Elene-Grotenberge B;;;;10;04057;03861
13I;18/03/2017;14:00;Kerksken ;SV.G.bergen ;;;;10;07760;00290
13I;25/03/2017;10:00;SV.G.bergen ;Mere B;;;;11;00290;04057
13I;25/03/2017;10:45;Nederhasselt A;Sottegem ;;;;11;07861;00225
13I;25/03/2017;15:15;Meerbeke ;Kerksken ;;;;11;07468;07760
13I;26/03/2017;09:45;Elene-Grotenberge B;Winnik A;;;;11;03861;04234
13I;01/04/2017;09:00;Sottegem ;Elene-Grotenberge B;;;;12;00225;03861
13I;01/04/2017;11:30;Winnik A;Mere B;;;;12;04234;04057
13I;01/04/2017;14:00;Kerksken ;Nederhasselt A;;;;12;07760;07861
13I;01/04/2017;15:15;Meerbeke ;SV.G.bergen ;;;;12;07468;00290
13I;08/04/2017;10:45;Nederhasselt A;Meerbeke ;;;;13;07861;07468
13I;08/04/2017;11:30;Winnik A;SV.G.bergen ;;;;13;04234;00290
13I;08/04/2017;13:30;Mere B;Sottegem ;;;;13;04057;00225
13I;09/04/2017;09:45;Elene-Grotenberge B;Kerksken ;;;;13;03861;07760
13I;22/04/2017;09:00;Sottegem ;Winnik A;;;;14;00225;04234
13I;22/04/2017;10:00;SV.G.bergen ;Nederhasselt A;;;;14;00290;07861
13I;22/04/2017;14:00;Kerksken ;Mere B;;;;14;07760;04057
13I;22/04/2017;15:15;Meerbeke ;Elene-Grotenberge B;;;;14;07468;03861
13J;07/01/2017;09:30;SK.Lochristi B;Massemen ;;;;1;05617;06891
13J;07/01/2017;11:00;VSV.Gent ;C.Melle B;;;;1;09079;03032
13J;07/01/2017;13:00;Heusden ;SK.Oostakker B;;;;1;02173;08713
13J;14/01/2017;10:00;C.Melle B;SK.Lochristi B;;;;2;03032;05617
13J;14/01/2017;11:30;Massemen ;Heusden ;;;;2;06891;02173
13J;14/01/2017;11:30;SK.Oostakker B;Jago St.A'berg ;;;;2;08713;09636
13J;21/01/2017;11:00;VSV.Gent ;SK.Oostakker B;;;;3;09079;08713
13J;21/01/2017;11:30;Massemen ;C.Melle B;;;;3;06891;03032
13J;21/01/2017;13:00;Heusden ;Jago St.A'berg ;;;;3;02173;09636
13J;28/01/2017;10:00;C.Melle B;Heusden ;;;;4;03032;02173
13J;28/01/2017;11:15;Jago St.A'berg ;VSV.Gent ;;;;4;09636;09079
13J;28/01/2017;11:30;SK.Oostakker B;SK.Lochristi B;;;;4;08713;05617
13J;04/02/2017;09:30;SK.Lochristi B;Jago St.A'berg ;;;;5;05617;09636
13J;04/02/2017;11:30;Massemen ;SK.Oostakker B;;;;5;06891;08713
13J;04/02/2017;13:30;Heusden ;VSV.Gent ;;;;5;02173;09079
13J;11/02/2017;11:00;VSV.Gent ;SK.Lochristi B;;;;6;09079;05617
13J;11/02/2017;11:15;Jago St.A'berg ;Massemen ;;;;6;09636;06891
13J;11/02/2017;11:30;SK.Oostakker B;C.Melle B;;;;6;08713;03032
13J;18/02/2017;09:30;SK.Lochristi B;Heusden ;;;;7;05617;02173
13J;18/02/2017;10:00;C.Melle B;Jago St.A'berg ;;;;7;03032;09636
13J;18/02/2017;11:30;Massemen ;VSV.Gent ;;;;7;06891;09079
13J;04/03/2017;10:00;C.Melle B;VSV.Gent ;;;;8;03032;09079
13J;04/03/2017;11:30;SK.Oostakker B;Heusden ;;;;8;08713;02173
13J;04/03/2017;11:30;Massemen ;SK.Lochristi B;;;;8;06891;05617
13J;11/03/2017;09:30;SK.Lochristi B;C.Melle B;;;;9;05617;03032
13J;11/03/2017;11:15;Jago St.A'berg ;SK.Oostakker B;;;;9;09636;08713
13J;11/03/2017;13:30;Heusden ;Massemen ;;;;9;02173;06891
13J;18/03/2017;10:00;C.Melle B;Massemen ;;;;10;03032;06891
13J;18/03/2017;11:15;Jago St.A'berg ;Heusden ;;;;10;09636;02173
13J;18/03/2017;11:30;SK.Oostakker B;VSV.Gent ;;;;10;08713;09079
13J;25/03/2017;09:30;SK.Lochristi B;SK.Oostakker B;;;;11;05617;08713
13J;25/03/2017;11:00;VSV.Gent ;Jago St.A'berg ;;;;11;09079;09636
13J;25/03/2017;13:30;Heusden ;C.Melle B;;;;11;02173;03032
13J;01/04/2017;11:00;VSV.Gent ;Heusden ;;;;12;09079;02173
13J;01/04/2017;11:15;Jago St.A'berg ;SK.Lochristi B;;;;12;09636;05617
13J;01/04/2017;11:30;SK.Oostakker B;Massemen ;;;;12;08713;06891
13J;08/04/2017;09:30;SK.Lochristi B;VSV.Gent ;;;;13;05617;09079
13J;08/04/2017;10:00;C.Melle B;SK.Oostakker B;;;;13;03032;08713
13J;08/04/2017;11:30;Massemen ;Jago St.A'berg ;;;;13;06891;09636
13J;22/04/2017;11:00;VSV.Gent ;Massemen ;;;;14;09079;06891
13J;22/04/2017;11:15;Jago St.A'berg ;C.Melle B;;;;14;09636;03032
13J;22/04/2017;13:30;Heusden ;SK.Lochristi B;;;;14;02173;05617
13K;07/01/2017;11:00;Hamme-Zogge ;FC.Lebbeke A;;;;1;09508;08601
13K;07/01/2017;11:45;VK.Robur A;Grembergen ;;;;1;04162;07166
13K;07/01/2017;12:00;Erembodegem ;Hofstade ;;;PP;1;04010;05648
13K;07/01/2017;12:30;TK.Meldert B;S.Moorsel ;;;;1;08126;04129
13K;14/01/2017;09:30;Hofstade ;Hamme-Zogge ;;;;2;05648;09508
13K;14/01/2017;10:30;Grembergen ;Erembodegem ;;;;2;07166;04010
13K;14/01/2017;10:30;S.Moorsel ;VK.Robur A;;;;2;04129;04162
13K;14/01/2017;11:00;FC.Lebbeke A;TK.Meldert B;;;;2;08601;08126
13K;21/01/2017;11:00;FC.Lebbeke A;Hofstade ;;;;3;08601;05648
13K;21/01/2017;11:00;Hamme-Zogge ;Grembergen ;;;;3;09508;07166
13K;21/01/2017;12:30;TK.Meldert B;VK.Robur A;;;;3;08126;04162
13K;21/01/2017;14:00;Erembodegem ;S.Moorsel ;;;;3;04010;04129
13K;28/01/2017;09:30;Hofstade ;TK.Meldert B;;;;4;05648;08126
13K;28/01/2017;10:30;S.Moorsel ;Hamme-Zogge ;;;;4;04129;09508
13K;28/01/2017;10:30;Grembergen ;FC.Lebbeke A;;;;4;07166;08601
13K;28/01/2017;11:45;VK.Robur A;Erembodegem ;;;;4;04162;04010
13K;04/02/2017;09:30;Hofstade ;Grembergen ;;;;5;05648;07166
13K;04/02/2017;11:00;Hamme-Zogge ;VK.Robur A;;;;5;09508;04162
13K;04/02/2017;11:00;FC.Lebbeke A;S.Moorsel ;;;;5;08601;04129
13K;04/02/2017;12:30;TK.Meldert B;Erembodegem ;;;;5;08126;04010
13K;11/02/2017;10:30;S.Moorsel ;Hofstade ;;;;6;04129;05648
13K;11/02/2017;11:45;VK.Robur A;FC.Lebbeke A;;;;6;04162;08601
13K;11/02/2017;12:30;TK.Meldert B;Grembergen ;;;;6;08126;07166
13K;11/02/2017;14:00;Erembodegem ;Hamme-Zogge ;;;;6;04010;09508
13K;18/02/2017;09:30;Hofstade ;VK.Robur A;;;;7;05648;04162
13K;18/02/2017;10:30;Grembergen ;S.Moorsel ;;;;7;07166;04129
13K;18/02/2017;11:00;FC.Lebbeke A;Erembodegem ;;;;7;08601;04010
13K;18/02/2017;11:00;Hamme-Zogge ;TK.Meldert B;;;;7;09508;08126
13K;04/03/2017;09:30;Hofstade ;Erembodegem ;;;;8;05648;04010
13K;04/03/2017;10:30;S.Moorsel ;TK.Meldert B;;;;8;04129;08126
13K;04/03/2017;10:30;Grembergen ;VK.Robur A;;;;8;07166;04162
13K;04/03/2017;11:00;FC.Lebbeke A;Hamme-Zogge ;;;;8;08601;09508
13K;11/03/2017;11:00;Hamme-Zogge ;Hofstade ;;;;9;09508;05648
13K;11/03/2017;11:45;VK.Robur A;S.Moorsel ;;;;9;04162;04129
13K;11/03/2017;12:30;TK.Meldert B;FC.Lebbeke A;;;;9;08126;08601
13K;11/03/2017;14:00;Erembodegem ;Grembergen ;;;;9;04010;07166
13K;18/03/2017;09:30;Hofstade ;FC.Lebbeke A;;;;10;05648;08601
13K;18/03/2017;10:30;S.Moorsel ;Erembodegem ;;;;10;04129;04010
13K;18/03/2017;10:30;Grembergen ;Hamme-Zogge ;;;;10;07166;09508
13K;18/03/2017;11:45;VK.Robur A;TK.Meldert B;;;;10;04162;08126
13K;25/03/2017;11:00;Hamme-Zogge ;S.Moorsel ;;;;11;09508;04129
13K;25/03/2017;11:00;FC.Lebbeke A;Grembergen ;;;;11;08601;07166
13K;25/03/2017;12:30;TK.Meldert B;Hofstade ;;;;11;08126;05648
13K;25/03/2017;14:00;Erembodegem ;VK.Robur A;;;;11;04010;04162
13K;01/04/2017;10:30;S.Moorsel ;FC.Lebbeke A;;;;12;04129;08601
13K;01/04/2017;10:30;Grembergen ;Hofstade ;;;;12;07166;05648
13K;01/04/2017;11:45;VK.Robur A;Hamme-Zogge ;;;;12;04162;09508
13K;01/04/2017;14:00;Erembodegem ;TK.Meldert B;;;;12;04010;08126
13K;08/04/2017;09:30;Hofstade ;S.Moorsel ;;;;13;05648;04129
13K;08/04/2017;10:30;Grembergen ;TK.Meldert B;;;;13;07166;08126
13K;08/04/2017;11:00;Hamme-Zogge ;Erembodegem ;;;;13;09508;04010
13K;08/04/2017;11:00;FC.Lebbeke A;VK.Robur A;;;;13;08601;04162
13K;22/04/2017;10:30;S.Moorsel ;Grembergen ;;;;14;04129;07166
13K;22/04/2017;11:45;VK.Robur A;Hofstade ;;;;14;04162;05648
13K;22/04/2017;12:30;TK.Meldert B;Hamme-Zogge ;;;;14;08126;09508
13K;22/04/2017;14:00;Erembodegem ;FC.Lebbeke A;;;;14;04010;08601
13L;07/01/2017;09:30;Avanti Stekene ;KVV.Zelzate B;;;;1;08552;04165
13L;07/01/2017;11:30;Eksaarde ;Kemzeke ;;;;1;07330;03441
13L;07/01/2017;14:30;GFA.Sinaai A;Sp.Waasmunster A;;;;1;09131;02637
13L;07/01/2017;14:30;Sinaai A;Wachtebeke A;;;;1;06258;07514
13L;14/01/2017;10:00;Wachtebeke A;GFA.Sinaai A;;;;2;07514;09131
13L;14/01/2017;11:15;Sp.Waasmunster A;Avanti Stekene ;;;;2;02637;08552
13L;14/01/2017;13:30;KVV.Zelzate B;Eksaarde ;;;;2;04165;07330
13L;14/01/2017;15:00;Sinaai A;Kemzeke ;;;;9;06258;03441
13L;21/01/2017;09:30;Kemzeke ;KVV.Zelzate B;;;;3;03441;04165
13L;21/01/2017;09:30;Avanti Stekene ;Wachtebeke A;;;;3;08552;07514
13L;21/01/2017;11:30;Eksaarde ;Sp.Waasmunster A;;;;3;07330;02637
13L;21/01/2017;15:00;Sinaai A;GFA.Sinaai A;;;;3;06258;09131
13L;28/01/2017;09:30;GFA.Sinaai A;Avanti Stekene ;;;;4;09131;08552
13L;28/01/2017;10:00;Wachtebeke A;Eksaarde ;;;;4;07514;07330
13L;28/01/2017;11:15;Sp.Waasmunster A;Kemzeke ;;;;4;02637;03441
13L;28/01/2017;13:30;KVV.Zelzate B;Sinaai A;;;;4;04165;06258
13L;04/02/2017;09:30;Kemzeke ;Wachtebeke A;;;;5;03441;07514
13L;04/02/2017;11:30;Eksaarde ;GFA.Sinaai A;;;;5;07330;09131
13L;04/02/2017;13:30;KVV.Zelzate B;Sp.Waasmunster A;;;;5;04165;02637
13L;04/02/2017;15:00;Sinaai A;Avanti Stekene ;;;;5;06258;08552
13L;11/02/2017;09:30;Avanti Stekene ;Eksaarde ;;;;6;08552;07330
13L;11/02/2017;09:30;GFA.Sinaai A;Kemzeke ;;;;6;09131;03441
13L;11/02/2017;10:00;Wachtebeke A;KVV.Zelzate B;;;;6;07514;04165
13L;11/02/2017;15:00;Sinaai A;Sp.Waasmunster A;;;;6;06258;02637
13L;18/02/2017;09:30;Kemzeke ;Avanti Stekene ;;;;7;03441;08552
13L;18/02/2017;11:15;Sp.Waasmunster A;Wachtebeke A;;;;7;02637;07514
13L;18/02/2017;11:30;Eksaarde ;Sinaai A;;;;7;07330;06258
13L;18/02/2017;13:30;KVV.Zelzate B;GFA.Sinaai A;;;;7;04165;09131
13L;04/03/2017;09:30;Kemzeke ;Eksaarde ;;;;8;03441;07330
13L;04/03/2017;10:00;Wachtebeke A;Sinaai A;;;;8;07514;06258
13L;04/03/2017;11:15;Sp.Waasmunster A;GFA.Sinaai A;;;;8;02637;09131
13L;04/03/2017;13:30;KVV.Zelzate B;Avanti Stekene ;;;;8;04165;08552
13L;11/03/2017;09:30;Avanti Stekene ;Sp.Waasmunster A;;;;9;08552;02637
13L;11/03/2017;09:30;GFA.Sinaai A;Wachtebeke A;;;;9;09131;07514
13L;11/03/2017;09:30;Kemzeke ;Sinaai A;;;;2;03441;06258
13L;11/03/2017;11:30;Eksaarde ;KVV.Zelzate B;;;;9;07330;04165
13L;18/03/2017;09:30;GFA.Sinaai A;Sinaai A;;;;10;09131;06258
13L;18/03/2017;10:00;KVV.Zelzate B;Kemzeke ;;;;10;04165;03441
13L;18/03/2017;10:00;Wachtebeke A;Avanti Stekene ;;;;10;07514;08552
13L;18/03/2017;11:15;Sp.Waasmunster A;Eksaarde ;;;;10;02637;07330
13L;25/03/2017;09:30;Kemzeke ;Sp.Waasmunster A;;;;11;03441;02637
13L;25/03/2017;09:30;Avanti Stekene ;GFA.Sinaai A;;;;11;08552;09131
13L;25/03/2017;11:30;Eksaarde ;Wachtebeke A;;;;11;07330;07514
13L;25/03/2017;15:00;Sinaai A;KVV.Zelzate B;;;;11;06258;04165
13L;01/04/2017;09:30;Avanti Stekene ;Sinaai A;;;;12;08552;06258
13L;01/04/2017;09:30;GFA.Sinaai A;Eksaarde ;;;;12;09131;07330
13L;01/04/2017;10:00;Wachtebeke A;Kemzeke ;;;;12;07514;03441
13L;01/04/2017;11:15;Sp.Waasmunster A;KVV.Zelzate B;;;;12;02637;04165
13L;08/04/2017;09:30;Kemzeke ;GFA.Sinaai A;;;;13;03441;09131
