DIV;DATE;HOUR;HOME;AWAY;RH;RA;STATUS;MD;REGNUMBERHOME;REGNUMBERAWAY
BVA1;30/07/2016;18:30;KFC Ranst A;KVV OG Vorselaar ;1;5;;1;04704;00402
BVA1;30/07/2016;18:30;VC Wijnegem ;KSK Weelde ;2;5;;1;01092;04252
BVA1;30/07/2016;18:30;K. Vlimmeren Sp. ;FC Oppuurs ;3;1;;1;02646;08765
BVA1;30/07/2016;18:30;White Star ;K. Bevel FC ;1;1;;1;07025;01640
BVA1;30/07/2016;18:30;K. Merksplas SK ;KFC De Kempen TL A;0;2;;1;03256;04469
BVA1;30/07/2016;18:30;K. Eendr. Zoersel ;K. Berg en Dal VV ;1;1;;1;01140;03057
BVA1;04/08/2016;19:00;KFC Lille ;KVV Bel. Edegem Sp. ;3;0;;1;02618;00375
BVA1;04/08/2016;19:00;K. Sint Job FC ;Witgoor Sp.Dessel ;3;2;;1;03514;02065
BVA1;04/08/2016;19:00;K.VV Duffel ;K. Vrijh. Herselt ;4;3;;1;06461;02683
BVA1;04/08/2016;19:00;KFC Beekhoek Sp. A;KSK Branddonk ;2;1;;1;05925;05927
BVA1;04/08/2016;19:00;Verbr. Zwijndrecht ;K. Mariaburg VK ;0;2;;1;09428;05357
BVA1;04/08/2016;19:00;K Ternesse VV ;Katelijne KFC A;6;1;;1;01085;04453
BVA1;06/08/2016;18:30;FC Oppuurs ;K.VV Duffel ;1;0;;2;08765;06461
BVA1;06/08/2016;18:30;KSK Weelde ;K Ternesse VV ;1;3;;2;04252;01085
BVA1;06/08/2016;18:30;K. Berg en Dal VV ;VC Wijnegem ;4;1;;2;03057;01092
BVA1;06/08/2016;18:30;KVV Bel. Edegem Sp. ;K. Eendr. Zoersel ;0;3;;2;00375;01140
BVA1;06/08/2016;18:30;KVV OG Vorselaar ;White Star ;1;0;;2;00402;07025
BVA1;06/08/2016;18:30;K. Bevel FC ;K. Vlimmeren Sp. ;1;2;;2;01640;02646
BVA1;06/08/2016;19:30;KFC De Kempen TL A;KFC Ranst A;1;1;;2;04469;04704
BVA1;07/08/2016;17:00;Katelijne KFC A;KFC Beekhoek Sp. A;3;1;;2;04453;05925
BVA1;11/08/2016;19:00;Witgoor Sp.Dessel ;KFC Lille ;1;1;;2;02065;02618
BVA1;11/08/2016;19:00;KSK Branddonk ;K. Sint Job FC ;0;3;;2;05927;03514
BVA1;11/08/2016;19:00;K. Mariaburg VK ;K. Merksplas SK ;5;2;;2;05357;03256
BVA1;11/08/2016;20:00;K. Vrijh. Herselt ;Verbr. Zwijndrecht ;2;3;;2;02683;09428
BVA1;13/08/2016;16:00;VC Wijnegem ;Witgoor Sp.Dessel ;2;2;;3;01092;02065
BVA1;13/08/2016;18:30;K Ternesse VV ;KVV Bel. Edegem Sp. ;3;0;;3;01085;00375
BVA1;13/08/2016;18:30;K.VV Duffel ;KVV OG Vorselaar ;3;3;;3;06461;00402
BVA1;13/08/2016;18:30;Verbr. Zwijndrecht ;K. Bevel FC ;1;3;;3;09428;01640
BVA1;13/08/2016;18:30;K. Eendr. Zoersel ;FC Oppuurs ;0;1;;3;01140;08765
BVA1;13/08/2016;18:30;K. Merksplas SK ;K. Berg en Dal VV ;3;2;;3;03256;03057
BVA1;13/08/2016;18:30;White Star ;K. Mariaburg VK ;3;3;;3;07025;05357
BVA1;13/08/2016;18:30;KFC Beekhoek Sp. A;KFC De Kempen TL A;0;5;;3;05925;04469
BVA1;13/08/2016;18:30;K. Vlimmeren Sp. ;KSK Branddonk ;0;2;;3;02646;05927
BVA1;13/08/2016;18:30;K. Sint Job FC ;KSK Weelde ;3;3;;3;03514;04252
BVA1;13/08/2016;18:30;KFC Ranst A;K. Vrijh. Herselt ;3;1;;3;04704;02683
BVA1;18/08/2016;19:00;KFC Lille ;Katelijne KFC A;2;0;;3;02618;04453
BVA1;20/08/2016;15:00;KVV OG Vorselaar ;K Ternesse VV ;0;0;;4;00402;01085
BVA1;20/08/2016;18:30;Witgoor Sp.Dessel ;Verbr. Zwijndrecht ;4;2;;4;02065;09428
BVA1;20/08/2016;18:30;K. Berg en Dal VV ;K.VV Duffel ;5;3;;4;03057;06461
BVA1;20/08/2016;18:30;K. Mariaburg VK ;KFC Beekhoek Sp. A;3;1;;4;05357;05925
BVA1;20/08/2016;18:30;KSK Branddonk ;VC Wijnegem ;4;2;;4;05927;01092
BVA1;20/08/2016;18:30;Katelijne KFC A;K. Vlimmeren Sp. ;3;1;;4;04453;02646
BVA1;20/08/2016;18:30;KSK Weelde ;White Star ;1;5;;4;04252;07025
BVA1;20/08/2016;18:30;KVV Bel. Edegem Sp. ;K. Merksplas SK ;0;3;;4;00375;03256
BVA1;20/08/2016;18:30;K. Vrijh. Herselt ;KFC Lille ;2;3;;4;02683;02618
BVA1;20/08/2016;19:30;KFC De Kempen TL A;K. Sint Job FC ;0;2;;4;04469;03514
BVA1;20/08/2016;20:00;FC Oppuurs ;KFC Ranst A;2;1;;4;08765;04704
BVA1;21/08/2016;16:00;K. Bevel FC ;K. Eendr. Zoersel ;0;0;;4;01640;01140
BVA2;30/07/2016;18:30;KV Bonheiden ;Verbr. Balen ;3;0;;1;03750;01774
BVA2;30/07/2016;18:30;KFC Lint ;Loenhout SK ;3;4;;1;01453;04112
BVA2;30/07/2016;18:30;Heikant Berlaar ;K. Kontich FC A;3;2;;1;07734;03029
BVA2;30/07/2016;18:30;Exc. Kaart ;K. Wuustwezel FC ;1;0;;1;04801;00358
BVA2;30/07/2016;20:00;Sp. Tisselt ;K. Retie SK ;4;4;;1;07565;02673
BVA2;31/07/2016;18:00;SK Rapid Leest ;SK sGravenwezel-Schilde ;0;2;;1;03737;04536
BVA2;04/08/2016;19:00;KFC Linda Olen ;VC Herentals ;2;6;;1;02295;09364
BVA2;04/08/2016;19:00;Minderhout VV ;KSV Schriek ;3;1;;1;07436;04892
BVA2;04/08/2016;19:00;K. Lyra TSV ;KSK Wavria A;3;1;;1;07776;05386
BVA2;04/08/2016;19:00;KFC Lentezon Beerse ;KFC Brasschaat ;1;6;;1;00599;00228
BVA2;04/08/2016;19:00;KSV Oud Turnhout ;K.Groen Rood Katelijne ;0;3;;1;03327;03019
BVA2;04/08/2016;19:30;KFC Antonia A;KFC Herenthout ;2;0;;1;01143;00683
BVA2;06/08/2016;18:30;KFC Brasschaat ;KFC Lint ;2;0;;2;00228;01453
BVA2;06/08/2016;18:30;KFC Herenthout ;KFC Lentezon Beerse ;4;4;;2;00683;00599
BVA2;06/08/2016;18:30;KSK Wavria A;KSV Oud Turnhout ;1;2;;2;05386;03327
BVA2;06/08/2016;18:30;K. Wuustwezel FC ;Heikant Berlaar ;1;1;;2;00358;07734
BVA2;06/08/2016;18:30;K. Kontich FC A;KFC Linda Olen ;3;0;;2;03029;02295
BVA2;06/08/2016;18:30;SK sGravenwezel-Schilde ;Minderhout VV ;1;1;;2;04536;07436
BVA2;06/08/2016;18:30;Loenhout SK ;SK Rapid Leest ;0;1;;2;04112;03737
BVA2;06/08/2016;18:30;K. Retie SK ;K. Lyra TSV ;2;2;;2;02673;07776
BVA2;07/08/2016;18:00;VC Herentals ;Sp. Tisselt ;2;2;;2;09364;07565
BVA2;11/08/2016;19:00;KSV Schriek ;KV Bonheiden ;0;7;;2;04892;03750
BVA2;11/08/2016;19:00;K.Groen Rood Katelijne ;Exc. Kaart ;1;1;;2;03019;04801
BVA2;11/08/2016;19:00;Verbr. Balen ;KFC Antonia A;2;0;;2;01774;01143
BVA2;12/08/2016;19:30;KV Bonheiden ;Loenhout SK ;4;1;;3;03750;04112
BVA2;13/08/2016;18:30;Exc. Kaart ;K. Retie SK ;0;2;;3;04801;02673
BVA2;13/08/2016;18:30;K. Lyra TSV ;K. Kontich FC A;3;3;;3;07776;03029
BVA2;13/08/2016;18:30;KFC Lint ;Verbr. Balen ;0;5;;3;01453;01774
BVA2;13/08/2016;18:30;Sp. Tisselt ;K. Wuustwezel FC ;2;2;;3;07565;00358
BVA2;13/08/2016;18:30;Heikant Berlaar ;KSK Wavria A;2;2;;3;07734;05386
BVA2;13/08/2016;18:30;KSV Oud Turnhout ;KFC Brasschaat ;3;2;;3;03327;00228
BVA2;14/08/2016;17:00;KFC Lentezon Beerse ;VC Herentals ;0;1;;3;00599;09364
BVA2;16/08/2016;19:00;SK Rapid Leest ;KFC Herenthout ;2;2;;3;03737;00683
BVA2;17/08/2016;19:00;K.Groen Rood Katelijne ;KV Bonheiden ;4;0;;4;03019;03750
BVA2;18/08/2016;19:00;Minderhout VV ;K.Groen Rood Katelijne ;1;2;;3;07436;03019
BVA2;18/08/2016;19:00;KFC Linda Olen ;KSV Schriek ;14;0;;3;02295;04892
BVA2;18/08/2016;20:00;KFC Antonia A;SK sGravenwezel-Schilde ;2;0;;3;01143;04536
BVA2;20/08/2016;18:30;K. Wuustwezel FC ;SK Rapid Leest ;3;1;;4;00358;03737
BVA2;20/08/2016;18:30;Loenhout SK ;Heikant Berlaar ;1;2;;4;04112;07734
BVA2;20/08/2016;18:30;Verbr. Balen ;K. Lyra TSV ;2;0;;4;01774;07776
BVA2;20/08/2016;18:30;KSV Schriek ;KFC Lint ;2;1;;4;04892;01453
BVA2;20/08/2016;18:30;K. Kontich FC A;KFC Lentezon Beerse ;5;0;;4;03029;00599
BVA2;20/08/2016;18:30;VC Herentals ;Exc. Kaart ;5;0;;4;09364;04801
BVA2;20/08/2016;18:30;SK sGravenwezel-Schilde ;KFC Linda Olen ;3;3;;4;04536;02295
BVA2;20/08/2016;18:30;KFC Herenthout ;KSV Oud Turnhout ;4;2;;4;00683;03327
BVA2;20/08/2016;18:30;KFC Brasschaat ;Sp. Tisselt ;4;1;;4;00228;07565
BVA2;20/08/2016;18:30;K. Retie SK ;KFC Antonia A;3;0;;4;02673;01143
BVA2;20/08/2016;18:30;KSK Wavria A;Minderhout VV ;1;1;;4;05386;07436
BVA3;30/07/2016;18:30;FC Rosselaar Hulsen ;FC Gierle ;0;5;;1;09573;09373
BVA3;30/07/2016;18:30;FC Brothers Utd Antwerp ;KFC Schoten SK ;0;2;;1;09639;00956
BVA3;30/07/2016;18:30;K. Meerle FC ;KSV Wildert ;7;2;;1;02510;05142
BVA3;30/07/2016;18:30;K. Heibos SV ;FC Oxford Hemiksem ;0;1;;1;05628;09398
BVA3;30/07/2016;18:30;Rac. Westmeerbeek ;VVH Lippelo ;3;3;;1;09530;07198
BVA3;30/07/2016;18:30;Kessel United ;SV Grasheide ;4;2;;1;09572;07923
BVA3;30/07/2016;18:30;Leest United ;Olympic Pirates Deurne-BG ;0;5;;1;09456;00500
BVA3;30/07/2016;18:30;SK Peulis ;VC Poederlee ;0;2;;1;08845;09328
BVA3;30/07/2016;18:30;FC Punt-Larum ;Blauberg Sport ;3;1;;1;07813;09567
BVA3;30/07/2016;18:30;FC Zwaneven ;VV MLK. Lichtaart ;4;1;;1;07719;09200
BVA3;30/07/2016;18:30;KFC Vrij Arendonk ;SK Rita Berlaar ;2;3;;1;06561;09375
BVA3;30/07/2016;18:30;Rochus Deurne ;KFC Olympic Essen ;3;0;;1;00665;06042
BVA3;30/07/2016;19:30;K. Nieuwmoer FC ;Nielse SV ;1;4;;1;05627;09546
BVA3;31/07/2016;15:00;Zenn. Hombeek ;SV Aartselaar A;0;4;;1;07961;07302
BVA3;04/08/2016;19:00;Willebroekse SV ;VC Mortsel OG ;0;4;;1;09574;09397
BVA3;05/08/2016;20:00;Olympic Pirates Deurne-BG ;K. Heibos SV ;3;1;;2;00500;05628
BVA3;06/08/2016;18:30;KFC Schoten SK ;Kessel United ;4;4;;2;00956;09572
BVA3;06/08/2016;18:30;KSV Wildert ;FC Brothers Utd Antwerp ;6;1;;2;05142;09639
BVA3;06/08/2016;18:30;SV Grasheide ;Zenn. Hombeek ;2;2;;2;07923;07961
BVA3;06/08/2016;18:30;FC Oxford Hemiksem ;Rochus Deurne ;1;4;;2;09398;00665
BVA3;06/08/2016;18:30;VVH Lippelo ;K. Meerle FC ;1;2;;2;07198;02510
BVA3;06/08/2016;18:30;SK Rita Berlaar ;FC Rosselaar Hulsen ;3;4;;2;09375;09573
BVA3;06/08/2016;18:30;VC Poederlee ;Rac. Westmeerbeek ;4;0;;2;09328;09530
BVA3;06/08/2016;18:30;Nielse SV ;FC Punt-Larum ;4;2;;2;09546;07813
BVA3;06/08/2016;18:30;Blauberg Sport ;FC Zwaneven ;1;2;;2;09567;07719
BVA3;06/08/2016;18:30;VV MLK. Lichtaart ;SK Peulis ;1;3;;2;09200;08845
BVA3;06/08/2016;18:30;SV Aartselaar A;KFC Vrij Arendonk ;3;1;;2;07302;06561
BVA3;06/08/2016;18:30;VC Mortsel OG ;K. Nieuwmoer FC ;1;1;;2;09397;05627
BVA3;06/08/2016;18:30;FC Gierle ;Willebroekse SV ;3;2;;2;09373;09574
BVA3;06/08/2016;20:00;KFC Olympic Essen ;Leest United ;2;4;;2;06042;09456
BVA3;12/08/2016;19:30;Rochus Deurne ;VC Poederlee ;3;2;;3;00665;09328
BVA3;13/08/2016;18:30;FC Punt-Larum ;FC Gierle ;2;8;;3;07813;09373
BVA3;13/08/2016;18:30;FC Zwaneven ;Olympic Pirates Deurne-BG ;1;2;;3;07719;00500
BVA3;13/08/2016;18:30;Willebroekse SV ;KFC Schoten SK ;3;2;;3;09574;00956
BVA3;13/08/2016;18:30;Rac. Westmeerbeek ;VV MLK. Lichtaart ;2;2;;3;09530;09200
BVA3;13/08/2016;18:30;K. Meerle FC ;SK Rita Berlaar ;6;1;;3;02510;09375
BVA3;13/08/2016;18:30;Kessel United ;Blauberg Sport ;3;1;;3;09572;09567
BVA3;13/08/2016;18:30;Leest United ;SV Grasheide ;1;2;;3;09456;07923
BVA3;13/08/2016;18:30;KFC Vrij Arendonk ;Nielse SV ;0;0;;3;06561;09546
BVA3;13/08/2016;18:30;FC Rosselaar Hulsen ;FC Oxford Hemiksem ;3;2;;3;09573;09398
BVA3;13/08/2016;18:30;Zenn. Hombeek ;VC Mortsel OG ;0;2;;3;07961;09397
BVA3;13/08/2016;18:30;FC Brothers Utd Antwerp ;KFC Olympic Essen ;0;5;;3;09639;06042
BVA3;13/08/2016;18:30;SK Peulis ;KSV Wildert ;2;1;;3;08845;05142
BVA3;13/08/2016;19:30;K. Nieuwmoer FC ;VVH Lippelo ;2;1;;3;05627;07198
BVA3;14/08/2016;18:00;K. Heibos SV ;SV Aartselaar A;2;1;;3;05628;07302
BVA3;20/08/2016;15:00;KFC Schoten SK ;K. Nieuwmoer FC ;6;1;;4;00956;05627
BVA3;20/08/2016;18:30;Nielse SV ;K. Heibos SV ;4;2;;4;09546;05628
BVA3;20/08/2016;18:30;FC Gierle ;SK Peulis ;5;0;;4;09373;08845
BVA3;20/08/2016;18:30;VV MLK. Lichtaart ;KFC Vrij Arendonk ;2;2;;4;09200;06561
BVA3;20/08/2016;18:30;SV Grasheide ;Willebroekse SV ;1;5;;4;07923;09574
BVA3;20/08/2016;18:30;VC Poederlee ;FC Punt-Larum ;0;0;;4;09328;07813
BVA3;20/08/2016;18:30;Blauberg Sport ;FC Rosselaar Hulsen ;2;2;;4;09567;09573
BVA3;20/08/2016;18:30;VC Mortsel OG ;K. Meerle FC ;1;1;;4;09397;02510
BVA3;20/08/2016;18:30;FC Oxford Hemiksem ;Rac. Westmeerbeek ;0;2;;4;09398;09530
BVA3;20/08/2016;19:00;KSV Wildert ;Rochus Deurne ;2;2;;4;05142;00665
BVA3;20/08/2016;20:00;KFC Olympic Essen ;FC Zwaneven ;4;4;;4;06042;07719
BVA3;20/08/2016;20:00;Olympic Pirates Deurne-BG ;FC Brothers Utd Antwerp ;0;5;;4;00500;09639
BVA3;21/08/2016;16:00;SV Aartselaar A;Leest United ;13;0;;4;07302;09456
BVA3;21/08/2016;16:00;SK Rita Berlaar ;Kessel United ;2;4;;4;09375;09572
BVA3;21/08/2016;16:00;VVH Lippelo ;Zenn. Hombeek ;1;6;;4;07198;07961
BVA4;30/07/2016;18:30;K. Rac. Emblem ;K. Puurs Exc. RSK ;0;5;;1;05180;03855
BVA4;30/07/2016;18:30;Wiekevorst Sp. ;FC Walem ;1;4;;1;07034;06896
BVA4;30/07/2016;18:30;KFC Verbr. Alberta ;K. SAV St. Dimpna ;1;2;;1;03926;05924
BVA4;30/07/2016;18:30;K.SC Mechelen ;KFC Meer ;1;4;;1;05483;02552
BVA4;30/07/2016;18:30;RVC Hoboken ;VK Heindonk ;3;0;;1;09466;05906
BVA4;30/07/2016;18:30;Jong Antwerpen Sp. ;VC Rijmenam ;4;3;;1;09608;06897
BVA4;30/07/2016;18:30;FC Blaasveld ;KVK Westmalle ;0;3;;1;07325;00577
BVA4;30/07/2016;18:30;VV Laakdal ;KFC Beekhoek Sp. B;2;1;;1;04430;05925
BVA4;30/07/2016;18:30;Horendonk FC ;K. Kalmthout SK ;2;2;;1;04864;03497
BVA4;30/07/2016;18:30;KFC Broechem ;K. Immer Voort FC ;4;1;;1;04471;05394
BVA4;30/07/2016;18:30;K. VS Branst ;K. Hove Sp. ;4;1;;1;05517;04721
BVA4;30/07/2016;18:30;KSK Herentals ;KFC De Kempen TL B;3;1;;1;05360;04469
BVA4;30/07/2016;18:30;KFC Zammel ;K.FC Poppel ;2;1;;1;05815;06537
BVA4;31/07/2016;15:00;Sp. Burcht FC ;KSK Donk ;2;2;;1;09465;04383
BVA4;31/07/2016;16:00;KFC Berendrecht Sp. ;SK Sint-Amands ;4;2;;1;04446;07027
BVA4;02/08/2016;19:00;K. Immer Voort FC ;K. Rac. Emblem ;0;2;;2;05394;05180
BVA4;04/08/2016;19:00;KFC Grobbendonk ;K. FC Pulle ;1;3;;1;00380;05173
BVA4;06/08/2016;18:30;FC Walem ;RVC Hoboken ;5;1;;2;06896;09466
BVA4;06/08/2016;18:30;KVK Westmalle ;Sp. Burcht FC ;7;3;;2;00577;09465
BVA4;06/08/2016;18:30;SK Sint-Amands ;KFC Zammel ;7;1;;2;07027;05815
BVA4;06/08/2016;18:30;VK Heindonk ;KFC Verbr. Alberta ;1;4;;2;05906;03926
BVA4;06/08/2016;18:30;K.FC Poppel ;KFC Grobbendonk ;7;3;;2;06537;00380
BVA4;06/08/2016;18:30;KSK Donk ;Wiekevorst Sp. ;2;0;;2;04383;07034
BVA4;06/08/2016;18:30;KFC Beekhoek Sp. B;K.SC Mechelen ;0;4;;2;05925;05483
BVA4;06/08/2016;18:30;K. Puurs Exc. RSK ;Jong Antwerpen Sp. ;2;2;;2;03855;09608
BVA4;06/08/2016;18:30;K. Hove Sp. ;Horendonk FC ;2;3;;2;04721;04864
BVA4;06/08/2016;18:30;VC Rijmenam ;KSK Herentals ;1;5;;2;06897;05360
BVA4;06/08/2016;18:30;KFC Meer ;VV Laakdal ;2;1;;2;02552;04430
BVA4;06/08/2016;18:30;K. SAV St. Dimpna ;K. VS Branst ;3;1;;2;05924;05517
BVA4;06/08/2016;18:30;K. FC Pulle ;KFC Broechem ;3;3;;2;05173;04471
BVA4;06/08/2016;19:30;KFC De Kempen TL B;FC Blaasveld ;1;1;;2;04469;07325
BVA4;07/08/2016;18:00;K. Kalmthout SK ;KFC Berendrecht Sp. ;1;5;;2;03497;04446
BVA4;13/08/2016;18:30;K. VS Branst ;KFC Meer ;2;0;;3;05517;02552
BVA4;13/08/2016;18:30;RVC Hoboken ;K. SAV St. Dimpna ;1;4;;3;09466;05924
BVA4;13/08/2016;18:30;VV Laakdal ;FC Walem ;2;4;;3;04430;06896
BVA4;13/08/2016;18:30;Sp. Burcht FC ;K. Puurs Exc. RSK ;1;3;;3;09465;03855
BVA4;13/08/2016;18:30;K. Rac. Emblem ;SK Sint-Amands ;2;2;;3;05180;07027
BVA4;13/08/2016;18:30;KFC Zammel ;VC Rijmenam ;3;1;;3;05815;06897
BVA4;13/08/2016;18:30;Horendonk FC ;K. FC Pulle ;3;1;;3;04864;05173
BVA4;13/08/2016;18:30;Wiekevorst Sp. ;KFC Beekhoek Sp. B;4;1;;3;07034;05925
BVA4;13/08/2016;18:30;KFC Grobbendonk ;KFC De Kempen TL B;0;4;;3;00380;04469
BVA4;13/08/2016;18:30;K.SC Mechelen ;K. Hove Sp. ;4;2;;3;05483;04721
BVA4;13/08/2016;18:30;Jong Antwerpen Sp. ;KVK Westmalle ;1;3;;3;09608;00577
BVA4;13/08/2016;18:30;FC Blaasveld ;KSK Donk ;0;6;;3;07325;04383
BVA4;13/08/2016;18:30;KFC Verbr. Alberta ;K. Immer Voort FC ;1;3;;3;03926;05394
BVA4;13/08/2016;18:30;KFC Broechem ;K.FC Poppel ;7;3;;3;04471;06537
BVA4;14/08/2016;15:00;KFC Berendrecht Sp. ;VK Heindonk ;3;0;;3;04446;05906
BVA4;14/08/2016;18:00;KSK Herentals ;K. Kalmthout SK ;2;2;;3;05360;03497
BVA4;20/08/2016;15:00;K. Puurs Exc. RSK ;K.SC Mechelen ;9;0;;4;03855;05483
BVA4;20/08/2016;18:30;VC Rijmenam ;KFC Broechem ;0;4;;4;06897;04471
BVA4;20/08/2016;18:30;SK Sint-Amands ;KFC Verbr. Alberta ;0;3;;4;07027;03926
BVA4;20/08/2016;18:30;KVK Westmalle ;KFC Grobbendonk ;5;0;;4;00577;00380
BVA4;20/08/2016;18:30;KFC Beekhoek Sp. B;KSK Herentals ;0;8;;4;05925;05360
BVA4;20/08/2016;18:30;KFC Meer ;KFC Berendrecht Sp. ;4;1;;4;02552;04446
BVA4;20/08/2016;18:30;K. SAV St. Dimpna ;Jong Antwerpen Sp. ;9;0;;4;05924;09608
BVA4;20/08/2016;18:30;FC Walem ;FC Blaasveld ;10;1;;4;06896;07325
BVA4;20/08/2016;18:30;VK Heindonk ;KFC Zammel ;3;0;;4;05906;05815
BVA4;20/08/2016;18:30;K. Hove Sp. ;Sp. Burcht FC ;2;1;;4;04721;09465
BVA4;20/08/2016;18:30;KSK Donk ;RVC Hoboken ;2;1;;4;04383;09466
BVA4;20/08/2016;18:30;K.FC Poppel ;Wiekevorst Sp. ;2;0;;4;06537;07034
BVA4;20/08/2016;18:30;K. Immer Voort FC ;Horendonk FC ;1;6;;4;05394;04864
BVA4;20/08/2016;18:30;K. FC Pulle ;K. VS Branst ;1;2;;4;05173;05517
BVA4;20/08/2016;19:30;K. Kalmthout SK ;K. Rac. Emblem ;8;0;;4;03497;05180
BVA4;20/08/2016;19:30;KFC De Kempen TL B;VV Laakdal ;2;1;;4;04469;04430
BVA5;30/07/2016;15:00;Katelijne KFC B;K. Massenhoven VC ;2;4;;1;04453;04466
BVA5;30/07/2016;18:30;KFC Flandria ;K. Zwal. Olmen ;1;0;;1;03194;02218
BVA5;30/07/2016;18:30;KVK Hingene ;K.S.K. Wilrijk ;2;1;;1;04215;09307
BVA5;30/07/2016;18:30;K. Borsbeek Sp. ;KVC Booischot ;2;2;;1;03622;03286
BVA5;30/07/2016;18:30;FC Turk Sp. ;RB Elzestraat ;6;0;;1;09212;04336
BVA5;30/07/2016;18:30;KFC Heidebl. Pulderbos ;FCM Hallaar ;1;7;;1;01792;02982
BVA5;30/07/2016;18:30;KSK Wavria B;KV Hooikt ;0;6;;1;05386;02682
BVA5;30/07/2016;18:30;KSK Oosthoven ;FC Netezonen ;1;3;;1;02820;02868
BVA5;30/07/2016;18:30;K. Kontich FC B;KFC St. Mart. Halle ;0;2;;1;03029;02500
BVA5;30/07/2016;18:30;K. BO Beerzel FC ;KSK Oelegem ;3;0;;1;02641;01557
BVA5;30/07/2016;18:30;K. Schelle Sp. ;Putte SK ;5;2;;1;04926;03874
BVA5;30/07/2016;18:30;KSK Kasterlee ;KFC Exc. Vorst ;2;2;;1;03734;02894
BVA5;30/07/2016;18:30;KSOC Maria t. Heide ;FC Merksem ;1;1;;1;03182;08111
BVA5;30/07/2016;19:30;KVV Rauw Sp. ;KFC Ezaart Sp. ;3;2;;1;02969;04190
BVA5;30/07/2016;19:30;Exc. FC Essen ;K. Reet SK ;0;2;;1;03554;04423
BVA5;04/08/2016;19:00;Ekeren FC ;VNA Wortel ;3;1;;1;09306;03811
BVA5;05/08/2016;19:00;K. Massenhoven VC ;K. Borsbeek Sp. ;1;5;;2;04466;03622
BVA5;06/08/2016;18:30;KV Hooikt ;FC Turk Sp. ;1;2;;2;02682;09212
BVA5;06/08/2016;18:30;K. Reet SK ;KVV Rauw Sp. ;2;1;;2;04423;02969
BVA5;06/08/2016;18:30;RB Elzestraat ;KFC Flandria ;2;1;;2;04336;03194
BVA5;06/08/2016;18:30;KFC Ezaart Sp. ;Katelijne KFC B;6;0;;2;04190;04453
BVA5;06/08/2016;18:30;VNA Wortel ;KSK Wavria B;3;2;;2;03811;05386
BVA5;06/08/2016;18:30;KFC Exc. Vorst ;K. Schelle Sp. ;5;1;;2;02894;04926
BVA5;06/08/2016;18:30;FC Netezonen ;KVK Hingene ;0;3;;2;02868;04215
BVA5;06/08/2016;18:30;KFC St. Mart. Halle ;KFC Heidebl. Pulderbos ;3;0;;2;02500;01792
BVA5;06/08/2016;18:30;KVC Booischot ;K. Kontich FC B;2;0;;2;03286;03029
BVA5;06/08/2016;18:30;FC Merksem ;Exc. FC Essen ;0;1;;2;08111;03554
BVA5;06/08/2016;18:30;KSK Oelegem ;KSOC Maria t. Heide ;0;1;;2;01557;03182
BVA5;06/08/2016;18:30;FCM Hallaar ;KSK Kasterlee ;0;5;;2;02982;03734
BVA5;06/08/2016;18:30;K.S.K. Wilrijk ;KSK Oosthoven ;3;0;;2;09307;02820
BVA5;06/08/2016;18:30;K. Zwal. Olmen ;K. BO Beerzel FC ;6;0;;2;02218;02641
BVA5;11/08/2016;19:00;Putte SK ;Ekeren FC ;0;4;;2;03874;09306
BVA5;12/08/2016;20:00;KSOC Maria t. Heide ;K. Massenhoven VC ;6;2;;3;03182;04466
BVA5;13/08/2016;15:00;Katelijne KFC B;KFC Exc. Vorst ;0;5;;3;04453;02894
BVA5;13/08/2016;16:00;KFC Flandria ;KVC Booischot ;4;0;;3;03194;03286
BVA5;13/08/2016;18:30;Ekeren FC ;KFC St. Mart. Halle ;4;0;;3;09306;02500
BVA5;13/08/2016;18:30;K. BO Beerzel FC ;K.S.K. Wilrijk ;0;2;;3;02641;09307
BVA5;13/08/2016;18:30;KSK Wavria B;FC Netezonen ;0;4;;3;05386;02868
BVA5;13/08/2016;18:30;FC Turk Sp. ;K. Zwal. Olmen ;0;3;;3;09212;02218
BVA5;13/08/2016;18:30;KSK Oosthoven ;KV Hooikt ;4;2;;3;02820;02682
BVA5;13/08/2016;18:30;K. Borsbeek Sp. ;KFC Ezaart Sp. ;5;2;;3;03622;04190
BVA5;13/08/2016;18:30;KVK Hingene ;KSK Oelegem ;1;0;;3;04215;01557
BVA5;13/08/2016;18:30;KFC Heidebl. Pulderbos ;Putte SK ;4;4;;3;01792;03874
BVA5;13/08/2016;18:30;KSK Kasterlee ;FC Merksem ;3;5;;3;03734;08111
BVA5;13/08/2016;18:30;K. Schelle Sp. ;VNA Wortel ;4;3;;3;04926;03811
BVA5;13/08/2016;18:30;K. Kontich FC B;K. Reet SK ;1;4;;3;03029;04423
BVA5;13/08/2016;19:30;KVV Rauw Sp. ;FCM Hallaar ;3;1;;3;02969;02982
BVA5;13/08/2016;19:30;Exc. FC Essen ;RB Elzestraat ;4;2;;3;03554;04336
BVA5;19/08/2016;18:30;KFC Exc. Vorst ;KSK Oosthoven ;1;3;;4;02894;02820
BVA5;20/08/2016;15:00;FCM Hallaar ;K. Borsbeek Sp. ;2;3;;4;02982;03622
BVA5;20/08/2016;15:00;K. Massenhoven VC ;K. BO Beerzel FC ;4;7;;4;04466;02641
BVA5;20/08/2016;16:30;K.S.K. Wilrijk ;Exc. FC Essen ;3;0;;4;09307;03554
