DIV;DATE;HOUR;HOME;AWAY;RH;RA;STATUS;MD;REGNUMBERHOME;REGNUMBERAWAY
B1;28/07/2016;19:00;E. Mechelen a/d Maas ;Uikhoven V.C. ;4;0;;1;05384;05713
B1;30/07/2016;18:30;K.Waterloos VV ;SSD Opoeteren ;0;3;;1;06563;07336
B1;30/07/2016;18:30;E. Rotem ;Ven Maaseik ;0;6;;1;02081;08755
B1;30/07/2016;18:30;Heidebloem Dilsen VV ;Umitspor Maasmechelen ;3;5;;1;09380;08603
B1;30/07/2016;18:30;FC Maasland NO ;VV Voorshoven ;2;0;;1;04517;08588
B1;30/07/2016;18:30;N. Gruitrode ;SLW Maaseik ;6;2;;1;05840;06888
B1;30/07/2016;18:30;AA Rekem ;Boorsem Sp. ;0;2;;1;01605;02498
B1;31/07/2016;18:00;K.F. Smeermaas ;L.S. Leut ;1;0;;1;06252;08074
B1;03/08/2016;19:00;HO Molenbeersel ;Opitter F.C. ;3;4;;1;02762;03123
B1;05/08/2016;19:00;Boorsem Sp. ;Lanklaar VV ;5;0;;2;02498;02648
B1;06/08/2016;16:00;SLW Maaseik ;E. Rotem ;1;2;;2;06888;02081
B1;06/08/2016;18:30;SSD Opoeteren ;FC Maasland NO ;1;1;;2;07336;04517
B1;06/08/2016;18:30;Grimbie 69 ;Heidebloem Dilsen VV ;4;0;;2;07322;09380
B1;06/08/2016;18:30;Umitspor Maasmechelen ;AA Rekem ;5;2;;2;08603;01605
B1;06/08/2016;18:30;Uikhoven V.C. ;K.F. Smeermaas ;3;0;;2;05713;06252
B1;06/08/2016;18:30;L.S. Leut ;Lanaken VV ;3;3;;2;08074;01050
B1;06/08/2016;18:30;VV Voorshoven ;HO Molenbeersel ;0;2;;2;08588;02762
B1;06/08/2016;18:30;Opitter F.C. ;Neeroeteren FC ;2;2;;2;03123;02426
B1;06/08/2016;18:30;K. St. Elen ;N. Gruitrode ;3;1;;2;06047;05840
B1;06/08/2016;18:30;Ven Maaseik ;K.Waterloos VV ;2;1;;2;08755;06563
B1;07/08/2016;18:30;VV Stokkem ;E. Mechelen a/d Maas ;3;1;;2;00332;05384
B1;13/08/2016;18:30;Lanklaar VV ;VV Stokkem ;0;6;;1;02648;00332
B1;16/08/2016;19:00;Neeroeteren FC ;K. St. Elen ;1;5;;1;02426;06047
B1;17/08/2016;19:00;Lanaken VV ;Grimbie 69 ;0;5;F1;1;01050;07322
B1;20/08/2016;14:00;E. Mechelen a/d Maas ;Boorsem Sp. ;;;;3;05384;02498
B1;20/08/2016;18:30;AA Rekem ;Grimbie 69 ;1;5;;3;01605;07322
B1;20/08/2016;18:30;N. Gruitrode ;Opitter F.C. ;2;2;;3;05840;03123
B1;20/08/2016;18:30;K.F. Smeermaas ;VV Stokkem ;0;1;;3;06252;00332
B1;20/08/2016;18:30;K.Waterloos VV ;SLW Maaseik ;1;8;;3;06563;06888
B1;20/08/2016;18:30;FC Maasland NO ;Ven Maaseik ;0;2;;3;04517;08755
B1;20/08/2016;18:30;Lanklaar VV ;Umitspor Maasmechelen ;1;2;;3;02648;08603
B1;20/08/2016;18:30;Neeroeteren FC ;VV Voorshoven ;0;1;;3;02426;08588
B1;20/08/2016;18:30;E. Rotem ;K. St. Elen ;;;;3;02081;06047
B1;20/08/2016;18:30;HO Molenbeersel ;SSD Opoeteren ;1;0;;3;02762;07336
B1;21/08/2016;16:00;Heidebloem Dilsen VV ;L.S. Leut ;4;1;;3;09380;08074
B1;21/08/2016;18:00;Lanaken VV ;Uikhoven V.C. ;1;2;;3;01050;05713
B1;25/08/2016;19:00;Uikhoven V.C. ;Heidebloem Dilsen VV ;3;0;;4;05713;09380
B1;27/08/2016;15:00;K. St. Elen ;K.Waterloos VV ;8;0;;4;06047;06563
B1;27/08/2016;18:30;Opitter F.C. ;E. Rotem ;1;0;;4;03123;02081
B1;27/08/2016;18:30;VV Voorshoven ;N. Gruitrode ;1;3;;4;08588;05840
B1;27/08/2016;18:30;SLW Maaseik ;FC Maasland NO ;1;3;;4;06888;04517
B1;27/08/2016;18:30;Umitspor Maasmechelen ;E. Mechelen a/d Maas ;4;1;;4;08603;05384
B1;27/08/2016;18:30;L.S. Leut ;AA Rekem ;1;1;;4;08074;01605
B1;27/08/2016;18:30;VV Stokkem ;Lanaken VV ;5;0;F1;4;00332;01050
B1;27/08/2016;18:30;Ven Maaseik ;HO Molenbeersel ;3;0;;4;08755;02762
B1;27/08/2016;18:30;SSD Opoeteren ;Neeroeteren FC ;3;1;;4;07336;02426
B1;27/08/2016;18:30;Grimbie 69 ;Lanklaar VV ;3;2;;4;07322;02648
B1;27/08/2016;19:00;Boorsem Sp. ;K.F. Smeermaas ;0;6;;4;02498;06252
1;03/09/2016;19:30;Bregel Sp. ;Racing Peer ;3;1;;1;07028;07008
1;03/09/2016;20:00;KVK Beringen ;Heur-Tongeren ;2;2;;1;00330;04600
1;04/09/2016;14:30;Herk-De-Stad F.C. ;Zepperen Brustem ;1;2;;1;05155;08250
1;04/09/2016;14:30;E.Termien ;Lutlommel VV ;3;2;;1;07919;02770
1;04/09/2016;15:00;Bilzen-Waltwilder ;Vlijtingen VV ;1;1;;16;00232;05776
1;04/09/2016;15:00;FC Landen A;SK Bree ;2;1;;1;02941;02583
1;04/09/2016;15:00;Daring Huvo Jeuk ;HIH Hoepertingen ;2;1;;1;06111;02399
1;04/09/2016;15:00;Melo Zonhoven ;Zonhoven VV ;2;1;;1;09130;02780
1;10/09/2016;19:30;Zonhoven VV ;Bregel Sp. ;2;0;;2;02780;07028
1;10/09/2016;19:30;Zepperen Brustem ;Vlijtingen VV ;2;0;;2;08250;05776
1;10/09/2016;20:00;Racing Peer ;Herk-De-Stad F.C. ;1;2;;2;07008;05155
1;11/09/2016;15:00;Bilzen-Waltwilder ;E.Termien ;1;3;;2;00232;07919
1;11/09/2016;15:00;Heur-Tongeren ;Melo Zonhoven ;2;1;;2;04600;09130
1;11/09/2016;15:00;HIH Hoepertingen ;KVK Beringen ;3;1;;2;02399;00330
1;11/09/2016;15:00;Lutlommel VV ;FC Landen A;0;2;;2;02770;02941
1;11/09/2016;15:00;SK Bree ;Daring Huvo Jeuk ;1;0;;2;02583;06111
1;17/09/2016;18:00;E.Termien ;FC Landen A;3;4;;3;07919;02941
1;17/09/2016;19:30;Bilzen-Waltwilder ;Zepperen Brustem ;1;1;;3;00232;08250
1;17/09/2016;20:00;Vlijtingen VV ;Racing Peer ;4;2;;3;05776;07008
1;17/09/2016;20:00;KVK Beringen ;SK Bree ;3;2;;3;00330;02583
1;18/09/2016;14:30;Herk-De-Stad F.C. ;Zonhoven VV ;3;0;;3;05155;02780
1;18/09/2016;15:00;Daring Huvo Jeuk ;Lutlommel VV ;2;0;;3;06111;02770
1;18/09/2016;15:00;Melo Zonhoven ;HIH Hoepertingen ;7;1;;3;09130;02399
1;18/09/2016;15:00;Bregel Sp. ;Heur-Tongeren ;0;0;;3;07028;04600
1;24/09/2016;19:30;FC Landen A;Daring Huvo Jeuk ;1;2;;4;02941;06111
1;24/09/2016;19:30;Zonhoven VV ;Vlijtingen VV ;2;4;;4;02780;05776
1;24/09/2016;20:00;Racing Peer ;Bilzen-Waltwilder ;5;3;;4;07008;00232
1;25/09/2016;15:00;Lutlommel VV ;KVK Beringen ;1;2;;4;02770;00330
1;25/09/2016;15:00;SK Bree ;Melo Zonhoven ;1;3;;4;02583;09130
1;25/09/2016;15:00;Zepperen Brustem ;E.Termien ;1;6;;4;08250;07919
1;25/09/2016;15:00;Heur-Tongeren ;Herk-De-Stad F.C. ;0;0;;4;04600;05155
1;25/09/2016;15:00;HIH Hoepertingen ;Bregel Sp. ;2;1;;4;02399;07028
B1;28/09/2016;20:00;K. St. Elen ;Grimbie 69 ;4;1;;5;06047;07322
1;01/10/2016;19:30;Bregel Sp. ;SK Bree ;0;3;;5;07028;02583
1;01/10/2016;20:00;Vlijtingen VV ;Heur-Tongeren ;0;1;;5;05776;04600
1;01/10/2016;20:00;KVK Beringen ;FC Landen A;3;0;;5;00330;02941
1;02/10/2016;14:30;E.Termien ;Daring Huvo Jeuk ;2;2;;5;07919;06111
1;02/10/2016;14:30;Herk-De-Stad F.C. ;HIH Hoepertingen ;2;2;;5;05155;02399
1;02/10/2016;15:00;Bilzen-Waltwilder ;Zonhoven VV ;4;0;;5;00232;02780
1;02/10/2016;15:00;Zepperen Brustem ;Racing Peer ;3;2;;5;08250;07008
1;02/10/2016;15:00;Melo Zonhoven ;Lutlommel VV ;3;1;;5;09130;02770
1;08/10/2016;19:30;Zonhoven VV ;Zepperen Brustem ;1;2;;6;02780;08250
1;08/10/2016;20:00;Daring Huvo Jeuk ;KVK Beringen ;1;1;;6;06111;00330
1;08/10/2016;20:00;Heur-Tongeren ;Bilzen-Waltwilder ;3;0;;6;04600;00232
1;08/10/2016;20:00;Racing Peer ;E.Termien ;3;3;;6;07008;07919
1;09/10/2016;15:00;HIH Hoepertingen ;Vlijtingen VV ;1;3;;6;02399;05776
1;09/10/2016;15:00;Lutlommel VV ;Bregel Sp. ;2;2;;6;02770;07028
1;09/10/2016;15:00;SK Bree ;Herk-De-Stad F.C. ;1;0;;6;02583;05155
1;09/10/2016;15:00;FC Landen A;Melo Zonhoven ;2;2;;6;02941;09130
1;15/10/2016;19:30;Bregel Sp. ;FC Landen A;1;0;;7;07028;02941
1;15/10/2016;19:30;Vlijtingen VV ;SK Bree ;1;1;;7;05776;02583
1;15/10/2016;20:00;Racing Peer ;Zonhoven VV ;2;0;;7;07008;02780
1;16/10/2016;14:30;Herk-De-Stad F.C. ;Lutlommel VV ;4;3;;7;05155;02770
1;16/10/2016;14:30;E.Termien ;KVK Beringen ;3;1;;7;07919;00330
1;16/10/2016;15:00;Zepperen Brustem ;Heur-Tongeren ;0;1;;7;08250;04600
1;16/10/2016;15:00;Melo Zonhoven ;Daring Huvo Jeuk ;2;0;;7;09130;06111
1;16/10/2016;15:00;Bilzen-Waltwilder ;HIH Hoepertingen ;4;1;;7;00232;02399
1;22/10/2016;19:30;FC Landen A;Herk-De-Stad F.C. ;0;2;;8;02941;05155
1;22/10/2016;20:00;Zonhoven VV ;E.Termien ;2;3;;8;02780;07919
1;22/10/2016;20:00;KVK Beringen ;Melo Zonhoven ;4;1;;8;00330;09130
1;22/10/2016;20:00;Daring Huvo Jeuk ;Bregel Sp. ;3;1;;8;06111;07028
1;23/10/2016;15:00;SK Bree ;Bilzen-Waltwilder ;1;4;;8;02583;00232
1;23/10/2016;15:00;HIH Hoepertingen ;Zepperen Brustem ;1;2;;8;02399;08250
1;23/10/2016;15:00;Heur-Tongeren ;Racing Peer ;3;0;;8;04600;07008
1;23/10/2016;15:00;Lutlommel VV ;Vlijtingen VV ;2;2;;8;02770;05776
1;29/10/2016;19:30;Vlijtingen VV ;FC Landen A;3;3;;9;05776;02941
1;29/10/2016;19:30;Bregel Sp. ;KVK Beringen ;1;3;;9;07028;00330
1;29/10/2016;19:30;Bilzen-Waltwilder ;Lutlommel VV ;4;0;;9;00232;02770
1;29/10/2016;20:00;Racing Peer ;HIH Hoepertingen ;2;1;;9;07008;02399
1;30/10/2016;14:30;Herk-De-Stad F.C. ;Daring Huvo Jeuk ;2;4;;9;05155;06111
1;30/10/2016;14:30;Zonhoven VV ;Heur-Tongeren ;1;0;;9;02780;04600
1;30/10/2016;14:30;Zepperen Brustem ;SK Bree ;3;1;;9;08250;02583
1;30/10/2016;14:30;E.Termien ;Melo Zonhoven ;5;0;;9;07919;09130
1;05/11/2016;19:30;FC Landen A;Bilzen-Waltwilder ;0;3;;10;02941;00232
1;05/11/2016;20:00;Daring Huvo Jeuk ;Vlijtingen VV ;4;1;;10;06111;05776
1;05/11/2016;20:00;KVK Beringen ;Herk-De-Stad F.C. ;2;0;;10;00330;05155
1;06/11/2016;14:30;Lutlommel VV ;Zepperen Brustem ;0;2;;10;02770;08250
1;06/11/2016;14:30;Melo Zonhoven ;Bregel Sp. ;2;0;;10;09130;07028
1;06/11/2016;14:30;Heur-Tongeren ;E.Termien ;1;3;;10;04600;07919
1;06/11/2016;14:30;SK Bree ;Racing Peer ;2;2;;10;02583;07008
1;06/11/2016;14:30;HIH Hoepertingen ;Zonhoven VV ;2;1;;10;02399;02780
1;12/11/2016;19:30;Vlijtingen VV ;KVK Beringen ;3;2;;11;05776;00330
1;12/11/2016;19:30;Zonhoven VV ;SK Bree ;2;1;;11;02780;02583
1;12/11/2016;19:30;Bilzen-Waltwilder ;Daring Huvo Jeuk ;2;1;;11;00232;06111
1;12/11/2016;20:00;Racing Peer ;Lutlommel VV ;0;1;;11;07008;02770
1;13/11/2016;14:30;E.Termien ;Bregel Sp. ;3;2;;11;07919;07028
1;13/11/2016;14:30;Zepperen Brustem ;FC Landen A;4;2;;11;08250;02941
1;13/11/2016;14:30;Heur-Tongeren ;HIH Hoepertingen ;2;1;;11;04600;02399
1;13/11/2016;14:30;Herk-De-Stad F.C. ;Melo Zonhoven ;2;2;;11;05155;09130
1;19/11/2016;19:30;FC Landen A;Racing Peer ;1;3;;12;02941;07008
1;19/11/2016;19:30;Bregel Sp. ;Herk-De-Stad F.C. ;0;3;;12;07028;05155
1;19/11/2016;20:00;KVK Beringen ;Bilzen-Waltwilder ;0;6;;12;00330;00232
1;20/11/2016;14:30;Daring Huvo Jeuk ;Zepperen Brustem ;1;2;;12;06111;08250
1;20/11/2016;14:30;Melo Zonhoven ;Vlijtingen VV ;2;2;;12;09130;05776
1;20/11/2016;14:30;SK Bree ;Heur-Tongeren ;1;5;;12;02583;04600
1;20/11/2016;14:30;Lutlommel VV ;Zonhoven VV ;1;1;;12;02770;02780
1;20/11/2016;14:30;HIH Hoepertingen ;E.Termien ;1;0;;12;02399;07919
1;26/11/2016;19:30;Zonhoven VV ;FC Landen A;0;0;;13;02780;02941
1;26/11/2016;20:00;Racing Peer ;Daring Huvo Jeuk ;1;3;;13;07008;06111
1;26/11/2016;20:00;Vlijtingen VV ;Bregel Sp. ;2;1;;13;05776;07028
1;27/11/2016;14:30;E.Termien ;Herk-De-Stad F.C. ;3;1;;13;07919;05155
1;27/11/2016;14:30;Bilzen-Waltwilder ;Melo Zonhoven ;0;2;;13;00232;09130
1;27/11/2016;14:30;Heur-Tongeren ;Lutlommel VV ;4;0;;13;04600;02770
1;27/11/2016;14:30;HIH Hoepertingen ;SK Bree ;6;1;;13;02399;02583
1;27/11/2016;14:30;Zepperen Brustem ;KVK Beringen ;3;2;;13;08250;00330
1;03/12/2016;19:30;Bregel Sp. ;Bilzen-Waltwilder ;0;2;;14;07028;00232
1;03/12/2016;20:00;KVK Beringen ;Racing Peer ;1;4;;14;00330;07008
1;04/12/2016;14:30;Lutlommel VV ;HIH Hoepertingen ;2;0;;14;02770;02399
1;04/12/2016;14:30;Herk-De-Stad F.C. ;Vlijtingen VV ;0;0;;14;05155;05776
1;04/12/2016;14:30;Melo Zonhoven ;Zepperen Brustem ;1;3;;14;09130;08250
1;04/12/2016;14:30;E.Termien ;SK Bree ;2;1;;14;07919;02583
1;04/12/2016;14:30;Daring Huvo Jeuk ;Zonhoven VV ;3;0;;14;06111;02780
1;04/12/2016;14:30;FC Landen A;Heur-Tongeren ;1;1;;14;02941;04600
1;10/12/2016;19:30;Zepperen Brustem ;Bregel Sp. ;1;1;;15;08250;07028
1;10/12/2016;19:30;Zonhoven VV ;KVK Beringen ;4;2;;15;02780;00330
1;10/12/2016;20:00;Racing Peer ;Melo Zonhoven ;1;2;;15;07008;09130
1;11/12/2016;14:30;Heur-Tongeren ;Daring Huvo Jeuk ;1;0;;15;04600;06111
1;11/12/2016;14:30;Vlijtingen VV ;E.Termien ;3;4;;15;05776;07919
1;11/12/2016;14:30;SK Bree ;Lutlommel VV ;2;2;;15;02583;02770
1;11/12/2016;14:30;HIH Hoepertingen ;FC Landen A;3;3;;15;02399;02941
1;11/12/2016;14:30;Bilzen-Waltwilder ;Herk-De-Stad F.C. ;3;3;;15;00232;05155
1;17/12/2016;20:00;Vlijtingen VV ;Bilzen-Waltwilder ;1;2;;1;05776;00232
1;17/12/2016;20:00;Heur-Tongeren ;KVK Beringen ;2;2;;16;04600;00330
1;17/12/2016;20:00;Racing Peer ;Bregel Sp. ;1;3;;16;07008;07028
1;17/12/2016;20:00;Zonhoven VV ;Melo Zonhoven ;2;3;;16;02780;09130
1;18/12/2016;14:30;SK Bree ;FC Landen A;1;4;;16;02583;02941
1;18/12/2016;14:30;Zepperen Brustem ;Herk-De-Stad F.C. ;1;2;;16;08250;05155
1;18/12/2016;14:30;Lutlommel VV ;E.Termien ;0;3;;16;02770;07919
1;18/12/2016;14:30;HIH Hoepertingen ;Daring Huvo Jeuk ;1;2;;16;02399;06111
1;07/01/2017;19:30;Bregel Sp. ;Zonhoven VV ;;;;17;07028;02780
1;07/01/2017;19:30;FC Landen A;Lutlommel VV ;;;;17;02941;02770
1;07/01/2017;20:00;KVK Beringen ;HIH Hoepertingen ;;;;17;00330;02399
1;08/01/2017;14:30;Herk-De-Stad F.C. ;Racing Peer ;;;;17;05155;07008
1;08/01/2017;14:30;Vlijtingen VV ;Zepperen Brustem ;;;;17;05776;08250
1;08/01/2017;14:30;Melo Zonhoven ;Heur-Tongeren ;;;;17;09130;04600
1;08/01/2017;14:30;E.Termien ;Bilzen-Waltwilder ;;;;17;07919;00232
1;08/01/2017;14:30;Daring Huvo Jeuk ;SK Bree ;;;;17;06111;02583
1;14/01/2017;19:30;Zonhoven VV ;Herk-De-Stad F.C. ;;;;18;02780;05155
1;14/01/2017;19:30;FC Landen A;E.Termien ;;;;18;02941;07919
1;14/01/2017;20:00;Racing Peer ;Vlijtingen VV ;;;;18;07008;05776
1;15/01/2017;14:30;SK Bree ;KVK Beringen ;;;;18;02583;00330
1;15/01/2017;14:30;HIH Hoepertingen ;Melo Zonhoven ;;;;18;02399;09130
1;15/01/2017;14:30;Lutlommel VV ;Daring Huvo Jeuk ;;;;18;02770;06111
1;15/01/2017;14:30;Zepperen Brustem ;Bilzen-Waltwilder ;;;;18;08250;00232
1;15/01/2017;14:30;Heur-Tongeren ;Bregel Sp. ;;;;18;04600;07028
1;21/01/2017;19:30;Vlijtingen VV ;Zonhoven VV ;;;;19;05776;02780
1;21/01/2017;19:30;Daring Huvo Jeuk ;FC Landen A;;;;19;06111;02941
1;21/01/2017;19:30;Bilzen-Waltwilder ;Racing Peer ;;;;19;00232;07008
1;21/01/2017;20:00;KVK Beringen ;Lutlommel VV ;;;;19;00330;02770
1;22/01/2017;14:30;Herk-De-Stad F.C. ;Heur-Tongeren ;;;;19;05155;04600
1;22/01/2017;14:30;E.Termien ;Zepperen Brustem ;;;;19;07919;08250
1;22/01/2017;15:00;Melo Zonhoven ;SK Bree ;;;;19;09130;02583
1;22/01/2017;15:00;Bregel Sp. ;HIH Hoepertingen ;;;;19;07028;02399
1;29/01/2017;15:00;FC Landen A;KVK Beringen ;;;;20;02941;00330
1;29/01/2017;15:00;Zonhoven VV ;Bilzen-Waltwilder ;;;;20;02780;00232
1;29/01/2017;15:00;HIH Hoepertingen ;Herk-De-Stad F.C. ;;;;20;02399;05155
1;29/01/2017;15:00;Lutlommel VV ;Melo Zonhoven ;;;;20;02770;09130
1;29/01/2017;15:00;SK Bree ;Bregel Sp. ;;;;20;02583;07028
1;29/01/2017;15:00;Daring Huvo Jeuk ;E.Termien ;;;;20;06111;07919
1;29/01/2017;15:00;Racing Peer ;Zepperen Brustem ;;;;20;07008;08250
1;29/01/2017;15:00;Heur-Tongeren ;Vlijtingen VV ;;;;20;04600;05776
1;04/02/2017;19:30;Bregel Sp. ;Lutlommel VV ;;;;21;07028;02770
1;04/02/2017;20:00;KVK Beringen ;Daring Huvo Jeuk ;;;;21;00330;06111
1;05/02/2017;14:30;Herk-De-Stad F.C. ;SK Bree ;;;;21;05155;02583
1;05/02/2017;14:30;E.Termien ;Racing Peer ;;;;21;07919;07008
1;05/02/2017;15:00;Vlijtingen VV ;HIH Hoepertingen ;;;;21;05776;02399
1;05/02/2017;15:00;Melo Zonhoven ;FC Landen A;;;;21;09130;02941
1;05/02/2017;15:00;Bilzen-Waltwilder ;Heur-Tongeren ;;;;21;00232;04600
1;05/02/2017;15:00;Zepperen Brustem ;Zonhoven VV ;;;;21;08250;02780
1;11/02/2017;19:30;FC Landen A;Bregel Sp. ;;;;22;02941;07028
1;11/02/2017;19:30;Zonhoven VV ;Racing Peer ;;;;22;02780;07008
1;11/02/2017;20:00;KVK Beringen ;E.Termien ;;;;22;00330;07919
1;12/02/2017;15:00;Heur-Tongeren ;Zepperen Brustem ;;;;22;04600;08250
1;12/02/2017;15:00;Daring Huvo Jeuk ;Melo Zonhoven ;;;;22;06111;09130
1;12/02/2017;15:00;Lutlommel VV ;Herk-De-Stad F.C. ;;;;22;02770;05155
1;12/02/2017;15:00;HIH Hoepertingen ;Bilzen-Waltwilder ;;;;22;02399;00232
1;12/02/2017;15:00;SK Bree ;Vlijtingen VV ;;;;22;02583;05776
1;18/02/2017;19:30;Bregel Sp. ;Daring Huvo Jeuk ;;;;23;07028;06111
1;19/02/2017;14:30;E.Termien ;Zonhoven VV ;;;;23;07919;02780
1;19/02/2017;14:30;Herk-De-Stad F.C. ;FC Landen A;;;;23;05155;02941
1;19/02/2017;15:00;Zepperen Brustem ;HIH Hoepertingen ;;;;23;08250;02399
1;19/02/2017;15:00;Racing Peer ;Heur-Tongeren ;;;;23;07008;04600
1;19/02/2017;15:00;Vlijtingen VV ;Lutlommel VV ;;;;23;05776;02770
1;19/02/2017;15:00;Bilzen-Waltwilder ;SK Bree ;;;;23;00232;02583
1;19/02/2017;15:00;Melo Zonhoven ;KVK Beringen ;;;;23;09130;00330
1;04/03/2017;19:30;FC Landen A;Vlijtingen VV ;;;;24;02941;05776
1;04/03/2017;20:00;KVK Beringen ;Bregel Sp. ;;;;24;00330;07028
1;05/03/2017;15:00;Daring Huvo Jeuk ;Herk-De-Stad F.C. ;;;;24;06111;05155
1;05/03/2017;15:00;Lutlommel VV ;Bilzen-Waltwilder ;;;;24;02770;00232
1;05/03/2017;15:00;Heur-Tongeren ;Zonhoven VV ;;;;24;04600;02780
1;05/03/2017;15:00;HIH Hoepertingen ;Racing Peer ;;;;24;02399;07008
1;05/03/2017;15:00;SK Bree ;Zepperen Brustem ;;;;24;02583;08250
1;05/03/2017;15:00;Melo Zonhoven ;E.Termien ;;;;24;09130;07919
1;11/03/2017;19:30;Bregel Sp. ;Melo Zonhoven ;;;;25;07028;09130
1;11/03/2017;20:00;Zonhoven VV ;HIH Hoepertingen ;;;;25;02780;02399
1;11/03/2017;20:00;Racing Peer ;SK Bree ;;;;25;07008;02583
1;11/03/2017;20:00;Vlijtingen VV ;Daring Huvo Jeuk ;;;;25;05776;06111
1;12/03/2017;14:30;Herk-De-Stad F.C. ;KVK Beringen ;;;;25;05155;00330
1;12/03/2017;15:00;E.Termien ;Heur-Tongeren ;;;;25;07919;04600
1;12/03/2017;15:00;Zepperen Brustem ;Lutlommel VV ;;;;25;08250;02770
1;12/03/2017;15:00;Bilzen-Waltwilder ;FC Landen A;;;;25;00232;02941
1;17/03/2017;20:30;KVK Beringen ;Vlijtingen VV ;;;;26;00330;05776
1;18/03/2017;19:30;Bregel Sp. ;E.Termien ;;;;26;07028;07919
1;18/03/2017;19:30;FC Landen A;Zepperen Brustem ;;;;26;02941;08250
1;19/03/2017;15:00;SK Bree ;Zonhoven VV ;;;;26;02583;02780
1;19/03/2017;15:00;Lutlommel VV ;Racing Peer ;;;;26;02770;07008
1;19/03/2017;15:00;Daring Huvo Jeuk ;Bilzen-Waltwilder ;;;;26;06111;00232
1;19/03/2017;15:00;Melo Zonhoven ;Herk-De-Stad F.C. ;;;;26;09130;05155
1;19/03/2017;15:00;HIH Hoepertingen ;Heur-Tongeren ;;;;26;02399;04600
1;26/03/2017;14:30;E.Termien ;HIH Hoepertingen ;;;;27;07919;02399
1;26/03/2017;14:30;Herk-De-Stad F.C. ;Bregel Sp. ;;;;27;05155;07028
1;26/03/2017;15:00;Zonhoven VV ;Lutlommel VV ;;;;27;02780;02770
1;26/03/2017;15:00;Vlijtingen VV ;Melo Zonhoven ;;;;27;05776;09130
1;26/03/2017;15:00;Zepperen Brustem ;Daring Huvo Jeuk ;;;;27;08250;06111
1;26/03/2017;15:00;Heur-Tongeren ;SK Bree ;;;;27;04600;02583
1;26/03/2017;15:00;Racing Peer ;FC Landen A;;;;27;07008;02941
1;26/03/2017;15:00;Bilzen-Waltwilder ;KVK Beringen ;;;;27;00232;00330
1;01/04/2017;19:30;Bregel Sp. ;Vlijtingen VV ;;;;28;07028;05776
1;01/04/2017;19:30;FC Landen A;Zonhoven VV ;;;;28;02941;02780
1;01/04/2017;20:00;KVK Beringen ;Zepperen Brustem ;;;;28;00330;08250
1;02/04/2017;14:30;Herk-De-Stad F.C. ;E.Termien ;;;;28;05155;07919
1;02/04/2017;15:00;SK Bree ;HIH Hoepertingen ;;;;28;02583;02399
1;02/04/2017;15:00;Melo Zonhoven ;Bilzen-Waltwilder ;;;;28;09130;00232
1;02/04/2017;15:00;Daring Huvo Jeuk ;Racing Peer ;;;;28;06111;07008
1;02/04/2017;15:00;Lutlommel VV ;Heur-Tongeren ;;;;28;02770;04600
1;23/04/2017;15:00;Heur-Tongeren ;FC Landen A;;;;29;04600;02941
1;23/04/2017;15:00;Zepperen Brustem ;Melo Zonhoven ;;;;29;08250;09130
1;23/04/2017;15:00;SK Bree ;E.Termien ;;;;29;02583;07919
1;23/04/2017;15:00;Zonhoven VV ;Daring Huvo Jeuk ;;;;29;02780;06111
1;23/04/2017;15:00;Vlijtingen VV ;Herk-De-Stad F.C. ;;;;29;05776;05155
1;23/04/2017;15:00;Bilzen-Waltwilder ;Bregel Sp. ;;;;29;00232;07028
1;23/04/2017;15:00;HIH Hoepertingen ;Lutlommel VV ;;;;29;02399;02770
1;23/04/2017;15:00;Racing Peer ;KVK Beringen ;;;;29;07008;00330
1;30/04/2017;15:00;E.Termien ;Vlijtingen VV ;;;;30;07919;05776
1;30/04/2017;15:00;Bregel Sp. ;Zepperen Brustem ;;;;30;07028;08250
1;30/04/2017;15:00;Daring Huvo Jeuk ;Heur-Tongeren ;;;;30;06111;04600
1;30/04/2017;15:00;Lutlommel VV ;SK Bree ;;;;30;02770;02583
1;30/04/2017;15:00;KVK Beringen ;Zonhoven VV ;;;;30;00330;02780
1;30/04/2017;15:00;FC Landen A;HIH Hoepertingen ;;;;30;02941;02399
1;30/04/2017;15:00;Herk-De-Stad F.C. ;Bilzen-Waltwilder ;;;;30;05155;00232
1;30/04/2017;15:00;Melo Zonhoven ;Racing Peer ;;;;30;09130;07008
2A;03/09/2016;18:00;Lindelhoeven VV ;SV Herkol ;0;5;;1;07460;08450
2A;03/09/2016;19:30;R.C. Reppel ;KFC Ham United ;1;0;;1;08000;02408
2A;03/09/2016;19:30;GS Beek ;Achel VV ;0;3;;1;07314;02753
2A;03/09/2016;19:30;K.F.C. Hamont 99 ;Sp.Grote Heide ;3;0;;1;07202;08083
2A;03/09/2016;19:30;K.S.K. Meeuwen ;W. Koersel ;1;6;;1;06240;02428
2A;04/09/2016;15:00;FC Anadol ;N. Gruitrode ;1;1;;1;08026;05840
2A;04/09/2016;15:00;MD Halen ;Kadijk SK ;5;2;;1;01051;09174
2A;04/09/2016;15:00;Fl. Paal ;Turkse FC ;5;4;;1;01913;08752
2A;10/09/2016;19:30;Achel VV ;R.C. Reppel ;2;2;;2;02753;08000
2A;11/09/2016;15:00;Turkse FC ;K.F.C. Hamont 99 ;1;2;;2;08752;07202
2A;11/09/2016;15:00;W. Koersel ;Lindelhoeven VV ;5;2;;2;02428;07460
